"Object ID"	"Gene Name"	"Names"	"Left-End-Position"	"Right-End-Position"
"EG10568"	EG10568	"manY" // "pel" // "ptsM" // "ptsP" // "ptsX" // "b1818" // "ECK1816"	1903082	1903882
"G0-10616"	G0-10616	"ythA" // "b4655" // "ECK4434"	4506448	4506573
"EG10840"	EG10840	"rfe" // "wecA" // "b3784" // "ECK3776"	3967916	3969019
"G6487"	G6487	"ycbX" // "b0947" // "ECK0938"	1006491	1007600
"EG12162"	EG12162	"gatR_2" // "gatR" // "b2090" // "ECK2083"	2171395	2171733
"G0-10468"	G0-10468	"yibT" // "b4554" // "ECK3591"	3776171	3776380
"G6127"	G6127	"yafZ" // "b0252" // "ECK0254"	267184	268005
"EG10629"	EG10629	"emrE" // "eb" // "mvrC" // "b0543" // "ECK0534"	568315	568647
"EG11486"	EG11486	"wzxE" // "wzx" // "yifJ" // "b3792" // "ECK3784"	3976278	3977528
"EG11861"	EG11861	"frvR" // "yiiH" // "b3897" // "ECK3890"	4088107	4089855
"EG11906"	EG11906	"ptsA" // "yijH" // "frwA" // "pt1A" // "b3947" // "ECK3939"	4139720	4142221
"EG12446"	EG12446	"yfiL" // "b2602" // "ECK2599"	2741360	2741725
"EG11456"	EG11456	"wecE" // "rff" // "fcnA" // "rffA" // "yifI" // "b3791" // "ECK3783"	3975146	3976276
"EG12137"	EG12137	"nlpE" // "cutF" // "b0192" // "ECK0192"	215269	215979
"EG11594"	EG11594	"ybeF" // "b0629" // "ECK0622"	660425	661378
"EG12254"	EG12254	"yhjJ" // "b3527" // "ECK3512"	3680444	3681940
"EG12364"	EG12364	"intB" // "int(P4)" // "yjgC" // "b4271" // "ECK4264"	4496750	4497940
"EG10006"	EG10006	"dcuB" // "genF" // "b4123" // "ECK4116"	4347404	4348744
"EG11452"	EG11452	"wecC" // "rff" // "rffD" // "mnaB" // "b3787" // "ECK3779"	3971260	3972522
"EG11218"	EG11218	"creB" // "yjjE" // "ORF2" // "b4398" // "ECK4390"	4636007	4636696
"EG10336"	EG10336	"fruA" // "ptsF" // "b2167" // "ECK2160"	2259719	2261410
"EG12023"	EG12023	"yohJ" // "b2141" // "ECK2134"	2230624	2231022
"EG11457"	EG11457	"wzyE" // "wecF" // "rffT" // "b3793" // "ECK3786"	3978601	3979953
"EG11310"	EG11310	"ydbD" // "b1407" // "ECK1400"	1475144	1477450
"EG10845"	EG10845	"rho" // "nusD" // "sun" // "tsu" // "rnsC" // "nitA" // "psu" // "psuA" // "sbaA" // "b3783" // "ECK3775"	3966417	3967676
"EG11760"	EG11760	"ydcD" // "b1457" // "ECK1451"	1529922	1530404
"EG11635"	EG11635	"nohB" // "b0560" // "ECK0552"	580834	581379
"G7833"	G7833	"yjeH" // "b4141" // "ECK4135"	4369156	4370412
"EG11453"	EG11453	"rffG" // "rff" // "b3788" // "ECK3780"	3972522	3973589
"EG10667"	EG10667	"nusG" // "b3982" // "ECK3973"	4177743	4178288
"EG12766"	EG12766	"agaA" // "yraA" // "b3135" // "ECK3123"	3281122	3281625
"EG11484"	EG11484	"yigZ" // "b3848" // "ECK3840"	4032492	4033106
"EG11295"	EG11295	"wzzE" // "metNSt" // "wzz" // "yifC" // "b3785" // "ECK3777"	3969031	3970077
"G6634"	G6634	"yciV" // "trpH" // "b1266" // "ECK1260"	1323220	1324101
"EG10517"	EG10517	"kdpE" // "b0694" // "ECK0682"	721056	721733
"EG11163"	EG11163	"ygiA" // "b3036" // "ECK3027"	3179596	3179856
"G7918"	G7918	"yjhR" // "b4308" // "ECK4299"	4535015	4536031
"G7159"	G7159	"yfaV" // "b2246" // "ECK2239"	2358863	2360152
"G7800"	G7800	"rffT" // "yifM" // "b4404 (obsolete)" // "rff" // "wecF" // "b4405 (obsolete)" // "b4481" // "ECK3785"	3977525	3978604
"EG10385"	EG10385	"glnG" // "glnT" // "ntrC" // "b3868" // "ECK3861"	4053869	4055278
"EG11792"	EG11792	"cmtA" // "b2933" // "ECK2928"	3077471	3078859
"G7654"	G7654	"yhbW" // "b3160" // "ECK3148"	3303448	3304455
"EG11458"	EG11458	"rffM" // "rff" // "wecG" // "b3794" // "ECK3787"	3979956	3980696
"G7578"	G7578	"yqiA" // "yzzI" // "b3031" // "ECK3022"	3175425	3176006
"EG10061"	EG10061	"arcA" // "sfrA" // "cpxC" // "dye" // "fexA" // "msp" // "seg" // "b4401" // "ECK4393"	4639590	4640306
"G7527"	G7527	"yggS" // "b2951" // "ECK2946"	3095098	3095802
"G7373"	G7373	"yfjU" // "b2638" // "ECK2634"	2771840	2772154
"G6858"	G6858	"mdtJ" // "ydgF" // "b1600" // "ECK1595"	1673136	1673501
"G7586"	G7586	"yqiH" // "b3047" // "ECK3036"	3189881	3190630
"G7475"	G7475	"ygeK" // "ygeL" // "b2855" // "ECK2853"	2994460	2994903
"EG10141"	EG10141	"chbC" // "celB" // "hic" // "b1737" // "ECK1735"	1819856	1821214
"G7470"	G7470	"ygeF" // "b2850" // "ECK2848"	2990554	2991000
"G6293"	G6293	"sfmH" // "b0533" // "ECK0526"	562336	563319
"G6183"	G6183	"yahD" // "b0318" // "ECK0316"	335280	335885
"G7057"	G7057	"hprR" // "yedW" // "b1969" // "ECK1965"	2038152	2038823
"G7355"	G7355	"ypjD" // "b2611" // "ECK2608"	2747962	2748753
"G7278"	G7278	"yffQ" // "b2448" // "ECK2443"	2563592	2563969
"G6347"	G6347	"dcuC" // "b0621" // "ECK0614"	654583	655968
"EG12143"	EG12143	"napD" // "yojF" // "b2207" // "ECK2199"	2302750	2303013
"G6737"	G6737	"ydcI" // "b1422" // "ECK1416"	1494148	1495071
"G7990"	G7990	"fruB" // "fpr" // "fruF" // "b2169" // "ECK2162"	2262365	2263495
"G7196"	G7196	"yfcH" // "b2304" // "ECK2298"	2421708	2422601
"EG11881"	EG11881	"hslU" // "clpY" // "htpI" // "b3931" // "ECK3923"	4120416	4121747
"G6470"	G6470	"ycaL" // "b0909" // "ECK0900"	960264	961028
"G6357"	G6357	"hscC" // "ybeW" // "b0650" // "ECK0643"	681723	683393
"G7078"	G7078	"yoeA_2" // "yoeE" // "b1998" // "ECK1990"	2070244	2070504
"G6836"	G6836	"insD-7" // "insD" // "b1578" // "ECK1572"	1650881	1651537
"EG13159"	EG13159	"xapB" // "b2406" // "ECK2400"	2522729	2523985
"EG10757"	EG10757	"ppiA" // "rot" // "rotA" // "b3363" // "ECK3351"	3491725	3492297
"EG10626"	EG10626	"mutT" // "nudA" // "b0099" // "ECK0100"	111044	111433
"EG12495"	EG12495	"ulaC" // "ptxA" // "yjfU" // "sgaA" // "b4195" // "ECK4191"	4421708	4422172
"G7901"	G7901	"yjhC" // "b4280" // "ECK4270"	4505287	4506405
"EG10310"	EG10310	"fimC" // "pilB" // "b4316" // "ECK4307"	4544304	4545029
"EG10956"	EG10956	"sohB" // "b1272" // "ECK1266"	1329332	1330381
"EG11417"	EG11417	"nrdD" // "b4238" // "ECK4233"	4460522	4462660
"G6974"	G6974	"yoaI" // "b1788" // "ECK1786"	1874078	1874182
"G6820"	G6820	"tfaQ" // "ydfM" // "b1546" // "ECK1539"	1634310	1634885
"EG12548"	EG12548	"yjhF" // "b4296" // "ECK4285"	4520671	4522020
"G7281"	G7281	"eutA" // "yffT" // "b2451" // "ECK2446"	2565481	2566884
"G0-8875"	G0-8875	"ryjA" // "psrA24" // "sraL" // "b4459" // "ECK4056"	4277927	4278066
"EG11709"	EG11709	"glvB" // "yidN" // "yidO" // "b3682" // "ECK3674"	3861987	3862472
"G7722"	G7722	"yhfL" // "b3369" // "ECK3357"	3499448	3499615
"G6242"	G6242	"ppiD" // "ybaU" // "b0441" // "ECK0435"	461915	463786
"G7533"	G7533	"mltC" // "yggZ" // "b2963" // "ECK2958"	3104433	3105512
"G0-9388"	G0-9388	"sroH" // "b4691" // "ECK4505"	4190327	4190487
"G6898"	G6898	"ydhU" // "b1670" // "ECK1666"	1749563	1750348
"G6683"	G6683	"ydaU" // "b1359" // "ECK1357"	1421119	1421976
"EG12266"	EG12266	"yhjV" // "b3539" // "ECK3526"	3700563	3701834
"EG12130"	EG12130	"hscA" // "hsc" // "b2526" // "ECK2523"	2657085	2658935
"G0-8870"	G0-8870	"sraG" // "psrA15" // "p3" // "psrO" // "b4449" // "ECK3153"	3311183	3311398
"EG10086"	EG10086	"ascF" // "sac" // "b2715" // "ECK2710"	2839524	2840981
"G6757"	G6757	"ydcY" // "b1446" // "ECK1440"	1517648	1517881
"EG11676"	EG11676	"hslV" // "yiiC" // "clpQ" // "htpO" // "b3932" // "ECK3924"	4121757	4122287
"EG10673"	EG10673	"ompT" // "b0565" // "ECK0557"	584680	585633
"G0-9383"	G0-9383	"sroC" // "HB_314"	686681	686843
"G6642"	G6642	"ymjA" // "b1295" // "ECK1290"	1357423	1357668
"G6587"	G6587	"ymfI" // "b1143" // "ECK1129"	1201497	1201838
"EG12032"	EG12032	"psuT" // "pscT" // "yeiM" // "b2164" // "ECK2157"	2256085	2257335
"EG10674"	EG10674	"oppA" // "b1243" // "ECK1237"	1301182	1302813
"G0-8861"	G0-8861	"sraA" // "psrA3" // "t15"	458728	458784
"G7633"	G7633	"agaW" // "yhaZ" // "b3134" // "ECK3122"	3280701	3281102
"G6513"	G6513	"yccM" // "b0992" // "ECK0983"	1052289	1053362
"G6939"	G6939	"spy" // "b1743" // "ECK1741"	1825140	1825625
"EG11359"	EG11359	"gspO" // "hofD" // "hopD" // "hopO" // "yheC" // "b3335" // "ECK3322"	3465543	3466220
"G0-8905"	G0-8905	"isrC" // "IS102" // "b4435" // "ECK1992"	2071317	2071511
"G6335"	G6335	"ybdR" // "b0608" // "ECK0602"	642088	643326
"G6307"	G6307	"ybcQ" // "quuD" // "b0551" // "ECK0543"	573956	574339
"EG11841"	EG11841	"yihO" // "squO" // "b3876" // "ECK3869"	4064363	4065766
"G198"	G198	"yajL" // "thiJ" // "b0424" // "ECK0418"	443051	443641
"G0-10609"	G0-10609	"ryjB" // "b4624" // "ECK4431"	4527977	4528066
"EG12415"	EG12415	"gatB" // "b2093" // "ECK2086"	2174282	2174566
"G6177"	G6177	"ykgF" // "b0307" // "ECK0306"	322338	323765
"EG12057"	EG12057	"ccmC" // "yejT" // "yejU" // "b2199" // "ECK2191"	2295583	2296320
"G6452"	G6452	"amiD" // "ybjR" // "b0867" // "ECK0858"	904913	905743
"G0-8881"	G0-8881	"rybA" // "b4416" // "ECK0806"	852725	853064
"G0-8888"	G0-8888	"ypfM" // "b4606" // "ECK4415"	2590807	2590866
"G6123"	G6123	"yafX" // "b0248" // "ECK0250"	264748	265206
"EG11640"	EG11640	"ydeE" // "ydeF" // "b1534" // "ECK1527"	1621332	1622519
"EG11545"	EG11545	"flgL" // "flaT" // "b1083" // "ECK1068"	1140033	1140986
"EG12330"	EG12330	"thpR" // "yadP" // "ligT" // "b0147" // "ECK0146"	161501	162031
"G7250"	G7250	"fryB" // "ypdH" // "b2387" // "ECK2383"	2507916	2508242
"G0-10603"	G0-10603	"yrhD" // "b4612" // "ECK4421"	3584404	3584559
"EG10600"	EG10600	"groS" // "groES" // "mopB" // "b4142" // "ECK4136"	4370688	4370981
"G7652"	G7652	"yhbU" // "b3158" // "ECK3146"	3301485	3302480
"G0-8876"	G0-8876	"rydB" // "tpe7" // "IS082" // "b4430" // "ECK1681"	1764713	1764780
"G0-10461"	G0-10461	"ypdJ" // "b4545" // "ECK2358"	2476094	2476234
"EG12338"	EG12338	"yagA" // "b0267" // "ECK0268"	280829	281983
"EG11354"	EG11354	"emrA" // "b2685" // "ECK2679"	2811427	2812599
"EG10159"	EG10159	"clpX" // "lopC" // "b0438" // "ECK0432"	457426	458700
"G0-8871"	G0-8871	"arcZ" // "psrA16" // "sraH" // "ryhA" // "b4450" // "ECK3199"	3350577	3350697
"EG10569"	EG10569	"manZ" // "gptB" // "mpt" // "ptsM" // "ptsX" // "b1819" // "ECK1817"	1903895	1904746
"EG12404"	EG12404	"ychN" // "b1219" // "ECK1213"	1273246	1273599
"G7866"	G7866	"ytfE" // "dnrN" // "b4209" // "ECK4205"	4431321	4431983
"G7410"	G7410	"mltB" // "slt" // "b2701" // "ECK2696"	2824491	2825576
"G0-9384"	G0-9384	"sroD" // "p24"	1888017	1888102
"EG12214"	EG12214	"yhhN" // "b3468" // "ECK3452"	3605751	3606377
"EG11303"	EG11303	"ydfD" // "b1576" // "ECK1570"	1649794	1649985
"EG11021"	EG11021	"trkH" // "b3849" // "ECK3841"	4033145	4034596
"G6541"	G6541	"ycdY" // "b1035" // "ECK1021"	1099640	1100194
"G0-8862"	G0-8862	"sraB" // "psrA4" // "pke20" // "psrD" // "b4418" // "ECK1073"	1146589	1146757
"EG10187"	EG10187	"cysE" // "b3607" // "ECK3597"	3781741	3782562
"EG11985"	EG11985	"wbbK" // "yefI" // "b2032" // "ECK2026"	2103391	2104509
"EG12352"	EG12352	"ppiC" // "parvA" // "b3775" // "ECK3767"	3959532	3959813
"G7248"	G7248	"ypdF" // "b2385" // "ECK2381"	2505547	2506632
"G0-9381"	G0-9381	"sroA" // "tpe79"	75516	75608
"EG11697"	EG11697	"yidI" // "b3677" // "ECK3668"	3856415	3856864
"EG10779"	EG10779	"pspD" // "b1307" // "ECK1302"	1369393	1369614
"EG10526"	EG10526	"lacY" // "b0343" // "ECK0340"	361926	363179
"EG12052"	EG12052	"ccmH" // "yejP" // "b2194" // "ECK2186"	2291358	2292410
"G0-10695"	G0-10695	"sokX" // "b4701" // "ECK4514"	2887353	2887408
"EG10192"	EG10192	"cysK" // "ssi5" // "b2414" // "ECK2409"	2532409	2533380
"EG11395"	EG11395	"yijD" // "b3964" // "ECK3956"	4161771	4162130
"EG11297"	EG11297	"dsbA" // "dsf" // "iarA" // "ppfA" // "b3860" // "ECK3852"	4043418	4044044
"G6622"	G6622	"emtA" // "ycgP" // "mltE" // "sltZ" // "b1193" // "ECK1181"	1243180	1243791
"G0-8883"	G0-8883	"sdsR" // "tkpe79" // "ryeB" // "b4433" // "ECK1839"	1923104	1923207
"EG11147"	EG11147	"yffB" // "b2471" // "ECK2466"	2591247	2591603
"G7369"	G7369	"yfjR" // "b2634" // "ECK2630"	2769703	2770404
"EG10590"	EG10590	"metL" // "metM" // "b3940" // "ECK3932"	4129835	4132267
"EG10485"	EG10485	"hypC" // "b2728" // "ECK2723"	2851864	2852136
"EG12879"	EG12879	"ybcJ" // "b0528" // "ECK0521"	556661	556873
"EG10193"	EG10193	"cysM" // "b2421" // "ECK2416"	2538672	2539583
"G7645"	G7645	"yraQ" // "b3151" // "ECK3139"	3297098	3298138
"EG10099"	EG10099	"atpB" // "papD" // "uncB" // "b3738" // "ECK3731"	3921236	3922051
"EG11373"	EG11373	"mltF" // "yfhD" // "b2558" // "ECK2556"	2695801	2697357
"G0-8879"	G0-8879	"ryfA" // "PAIR3b" // "tp1" // "b4440" // "ECK2518"	2653855	2654158
"G7514"	G7514	"ygfF" // "yqfD" // "b2902" // "ECK2897"	3045158	3045901
"G7275"	G7275	"yffN" // "b2445" // "ECK2440"	2561625	2561993
"EG10549"	EG10549	"lysA" // "b2838" // "ECK2836"	2977637	2978899
"EG12195"	EG12195	"torD" // "b0998" // "ECK0989"	1061799	1062398
"EG11235"	EG11235	"rhlE" // "b0797" // "ECK0786"	830872	832236
"G7462"	G7462	"tas" // "ygdS" // "b2834" // "ECK2830"	2971597	2972637
"EG11967"	EG11967	"flgK" // "flaS" // "b1082" // "ECK1067"	1138378	1140021
"EG10246"	EG10246	"mltD" // "yafG" // "dniR" // "b0211" // "ECK0211"	232597	233955
"G0-8874"	G0-8874	"csrC" // "sraK" // "psrA21" // "ryiB" // "tpk2" // "IS198" // "b4457" // "ECK3858"	4051036	4051280
"G7339"	G7339	"yphC" // "b2545" // "ECK2542"	2674700	2675761
"G7219"	G7219	"yfdG" // "gtrA" // "b2350" // "ECK2344"	2467855	2468217
"EG10207"	EG10207	"dapD" // "ssa" // "b0166" // "ECK0164"	185123	185947
"EG11070"	EG11070	"dsbC" // "xprA" // "b2893" // "ECK2888"	3038112	3038822
"G0-9385"	G0-9385	"sroE" // "k20"	2640595	2640686
"EG10079"	EG10079	"aroG" // "b0754" // "ECK0743"	785633	786685
"G7181"	G7181	"yfbO" // "b2274" // "ECK2268"	2388635	2389057
"EG10472"	EG10472	"hyaE" // "b0976" // "ECK0967"	1036354	1036752
"EG10950"	EG10950	"slt" // "sltY" // "b4392" // "ECK4384"	4630733	4632670
"G0-8865"	G0-8865	"ryeA" // "sraC" // "psrA8" // "tkpe79" // "IS091" // "b4432" // "ECK1838"	1923066	1923314
"G7051"	G7051	"yedR" // "b1963" // "ECK1961"	2033119	2033484
"G6833"	G6833	"flxA" // "b1566" // "ECK1560"	1646405	1646737
"EG10066"	EG10066	"argD" // "Arg1" // "dapC" // "dtu" // "b3359" // "ECK3347"	3488960	3490180
"G7638"	G7638	"yraI" // "b3143" // "ECK3131"	3288090	3288785
"G0-9382"	G0-9382	"chiX" // "sroB" // "rybC" // "micM" // "b4585" // "ECK4396"	507204	507287
"EG11271"	EG11271	"pheL" // "pheAE" // "b2598" // "ECK2595"	2737599	2737646
"G7884"	G7884	"yjgL" // "b4253" // "ECK4246"	4475437	4477251
"G6333"	G6333	"dsbG" // "ybdP" // "b0604" // "ECK0598"	637827	638573
"G7457"	G7457	"mltA" // "ygdM" // "mlt" // "b2813" // "ECK2809"	2946081	2947178
"G0-10696"	G0-10696	"eyeA" // "b4690" // "ECK4506"	272580	272654
"G6960"	G6960	"ydjI" // "b1773" // "ECK1771"	1856933	1857769
"G6698"	G6698	"ynaE" // "b1375" // "ECK1370"	1433991	1434224
"EG10998"	EG10998	"thrA" // "thrA2" // "Hs" // "thrA1" // "thrD" // "b0002" // "ECK0002"	337	2799
"EG12169"	EG12169	"ccmD" // "yojM" // "b2198" // "ECK2190"	2295377	2295586
"G0-8904"	G0-8904	"isrB" // "IS092" // "b4434" // "ECK1902"	1987839	1987998
"EG12084"	EG12084	"nuoC" // "nuoD" // "b2286" // "ECK2280"	2402055	2403845
"G7694"	G7694	"yhdU" // "b3263" // "ECK3250"	3412621	3412800
"EG11948"	EG11948	"nrfE" // "yjcL" // "b4074" // "ECK4067"	4291512	4293170
"G6662"	G6662	"mpaA" // "ycjI" // "b1326" // "ECK1322"	1389870	1390598
"G0-10600"	G0-10600	"ryfD" // "b4609" // "ECK4418"	2734153	2734295
"G6883"	G6883	"ydhI" // "b1643" // "ECK1639"	1721025	1721261
"G6583"	G6583	"ymfE" // "b1138" // "ECK1124"	1197533	1198237
"EG10550"	EG10550	"lysC" // "apk" // "b4024" // "ECK4016"	4231884	4233233
"EG10758"	EG10758	"ppiB" // "b0525" // "ECK0518"	553943	554437
"G0-8880"	G0-8880	"rybB" // "p25" // "b4417" // "ECK0837"	887977	888057
"EG11774"	EG11774	"nuoF" // "b2284" // "ECK2278"	2400218	2401555
"G6743"	G6743	"insQ" // "ydcM" // "b1432" // "ECK1426"	1503717	1504865
"EG10416"	EG10416	"grpE" // "b2614" // "ECK2610"	2750115	2750708
"G6171"	G6171	"rclC" // "ykgB" // "b0301" // "ECK0301"	317726	318319
"EG11554"	EG11554	"stpA" // "hnsB" // "b2669" // "ECK2663"	2798091	2798495
"G6631"	G6631	"ychS" // "b1228" // "ECK1222"	1286709	1286984
"G6304"	G6304	"ninE" // "b0548" // "ECK0539"	572921	573091
"EG10208"	EG10208	"dapE" // "msgB" // "b2472" // "ECK2467"	2591607	2592734
"G7284"	G7284	"eutJ" // "yffW" // "b2454" // "ECK2449"	2569501	2570337
"EG10179"	EG10179	"cyoB" // "b0431" // "ECK0425"	448650	450641
"G6499"	G6499	"yccU" // "b0965" // "ECK0956"	1027946	1028359
"G6268"	G6268	"ybbN" // "b0492" // "ECK0486"	517425	518279
"EG12045"	EG12045	"radD" // "yejJ" // "yejI" // "yejH" // "b2184" // "ECK2178"	2280632	2282392
"G6253"	G6253	"ylaC" // "b0458" // "ECK0452"	478781	479251
"G6140"	G6140	"yagE" // "b0268" // "ECK0269"	282278	283186
"EG10205"	EG10205	"dapA" // "b2478" // "ECK2474"	2598882	2599760
"EG11803"	EG11803	"hybE" // "b2992" // "ECK2986"	3140311	3140799
"EG12092"	EG12092	"nuoL" // "b2278" // "ECK2272"	2393205	2395046
"G6159"	G6159	"ykgJ" // "b0288" // "ECK0287"	303853	304182
"EG10689"	EG10689	"pcm" // "b2743" // "ECK2738"	2868893	2869519
"G7323"	G7323	"yfhM" // "b2520" // "ECK2516"	2647326	2652287
"G0-16675"	G0-16675	"rzoQ" // "b4689" // "ECK4503"	1639080	1639334
"EG12155"	EG12155	"kilR" // "ydaD" // "kil" // "b1352" // "ECK1350"	1418008	1418229
"EG10072"	EG10072	"argT" // "b2310" // "ECK2304"	2427009	2427791
"EG10248"	EG10248	"dppA" // "alu" // "dpp" // "fpp" // "b3544" // "ECK3531"	3706098	3707705
"EG12089"	EG12089	"nuoI" // "b2281" // "ECK2275"	2395908	2396450
"G0-10595"	G0-10595	"yojO" // "b4604" // "ECK4413"	2303606	2303770
"G7055"	G7055	"hchA" // "yzzC" // "yedU" // "b1967" // "ECK1963"	2035835	2036686
"G6615"	G6615	"pliG" // "ycgK" // "b1178" // "ECK1166"	1227071	1227472
"G0-10432"	G0-10432	"ykfH" // "b4504" // "ECK0248"	264026	264247
"EG11300"	EG11300	"ydfA" // "b1571" // "ECK1565"	1648508	1648663
"EG11337"	EG11337	"lysP" // "cadR" // "b2156" // "ECK2149"	2247063	2248532
"G6104"	G6104	"ivy" // "ykfE" // "b0220" // "ECK0221"	240343	240816
"G6862"	G6862	"folM" // "ydgB" // "b1606" // "ECK1601"	1680976	1681698
"EG12086"	EG12086	"nuoE" // "b2285" // "ECK2279"	2401552	2402052
"EG12333"	EG12333	"yadS" // "b0157" // "ECK0156"	177001	177624
"EG12058"	EG12058	"ccmB" // "yejV" // "b2200" // "ECK2192"	2296362	2297024
"G6173"	G6173	"rclB" // "ykgI" // "b0303" // "ECK0302"	318331	318567
"EG11795"	EG11795	"gcvA" // "b2808" // "ECK2803"	2941650	2942567
"EG12182"	EG12182	"yajG" // "b0434" // "ECK0428"	453589	454167
"EG10228"	EG10228	"dicC" // "ftsT" // "b1569" // "ECK1563"	1647620	1647850
"EG10209"	EG10209	"dapF" // "b3809" // "ECK3804"	3994762	3995586
"EG11570"	EG11570	"djlA" // "yabH" // "b0055" // "ECK0056"	57364	58179
"EG10543"	EG10543	"lpd" // "dhl" // "lpdA" // "b0116" // "ECK0115"	127912	129336
"EG12082"	EG12082	"nuoA" // "b2288" // "ECK2282"	2404629	2405072
"EG11928"	EG11928	"yjbJ" // "b4045" // "ECK4037"	4259237	4259446
"EG10641"	EG10641	"narJ" // "b1226" // "ECK1220"	1285139	1285849
"G0-10716"	G0-10716	"iroK" // "b4706" // "ECK4518"	2668006	2668071
"EG10328"	EG10328	"folD" // "ads" // "b0529" // "ECK0522"	556875	557741
"EG11677"	EG11677	"modF" // "chlD" // "phrA" // "b0760" // "ECK0749"	792316	793788
"G7899"	G7899	"yjgZ" // "b4277" // "ECK4267"	4501260	4501589
"EG10206"	EG10206	"dapB" // "b0031" // "ECK0032"	28374	29195
"EG10240"	EG10240	"dnaJ" // "groP" // "grpC" // "b0015" // "ECK0015"	14168	15298
"EG11810"	EG11810	"gcvP" // "b2903" // "ECK2898"	3046168	3049041
"EG10180"	EG10180	"cyoC" // "b0430" // "ECK0424"	448046	448660
"EG11312"	EG11312	"yicR" // "radC" // "b3638" // "ECK3628"	3811891	3812559
"G6562"	G6562	"flgN" // "b1070" // "ECK1055"	1129414	1129830
"G7564"	G7564	"yqhD" // "b3011" // "ECK3003"	3155355	3156518
"EG11149"	EG11149	"gcvR" // "yffD" // "b2479" // "ECK2475"	2599906	2600478
"EG11116"	EG11116	"yceA" // "b1055" // "ECK1040"	1116807	1117859
"G7272"	G7272	"intZ" // "b2442" // "ECK2437"	2558858	2560066
"EG10088"	EG10088	"asd" // "dap" // "hom" // "b3433" // "ECK3419"	3573775	3574878
"EG12394"	EG12394	"msrB" // "yeaA" // "b1778" // "ECK1776"	1862016	1862429
"EG10585"	EG10585	"metF" // "b3941" // "ECK3933"	4132616	4133506
"EG12093"	EG12093	"nuoN" // "b2276" // "ECK2270"	2390048	2391505
"G7606"	G7606	"ygjR" // "b3087" // "ECK3077"	3237311	3238297
"EG12053"	EG12053	"ccmG" // "yejQ" // "dsbE" // "b2195" // "ECK2187"	2292407	2292964
"EG12209"	EG12209	"crcB" // "ybeI" // "b0624" // "ECK0617"	657555	657938
"EG10371"	EG10371	"gcvH" // "gcv" // "b2904" // "ECK2899"	3049160	3049549
"G7505"	G7505	"ygfS" // "b2886" // "ECK2881"	3028524	3029012
"G7101"	G7101	"wcaD" // "b2056" // "ECK2050"	2129661	2130878
"EG11754"	EG11754	"setA" // "yabM" // "b0070" // "ECK0072"	77621	78799
"EG11389"	EG11389	"fliT" // "b1926" // "ECK1925"	2005713	2006078
"EG10326"	EG10326	"folA" // "tmr" // "tmrA" // "b0048" // "ECK0049"	49823	50302
"EG12090"	EG12090	"nuoJ" // "b2280" // "ECK2274"	2395342	2395896
"G7448"	G7448	"yqcA" // "b2790" // "ECK2784"	2922535	2922984
"EG10593"	EG10593	"mglB" // "b2150" // "ECK2143"	2239350	2240348
"G7398"	G7398	"ygaP" // "b2668" // "ECK2662"	2797520	2798044
"EG11819"	EG11819	"purU" // "ychI" // "tgs" // "b1232" // "ECK1227"	1287782	1288624
"G7318"	G7318	"yfgJ" // "b2510" // "ECK2506"	2635599	2635814
"G6830"	G6830	"ydfT" // "quuQ" // "b1559" // "ECK1553"	1642489	1643241
"G7806"	G7806	"tatA" // "yigT" // "mttA1" // "b3836" // "ECK3830"	4021945	4022214
"EG10156"	EG10156	"clpA" // "lopD" // "b0882" // "ECK0873"	923264	925540
"EG11442"	EG11442	"gcvT" // "b2905" // "ECK2900"	3049573	3050667
"EG12087"	EG12087	"nuoG" // "b2283" // "ECK2277"	2397439	2400165
"G7174"	G7174	"elaA" // "yfbC" // "b2267" // "ECK2261"	2381082	2381543
"G6386"	G6386	"ybgP" // "b0717" // "ECK0706"	748979	749707
"G6174"	G6174	"rclA" // "ykgC" // "b0304" // "ECK0303"	318676	320001
"EG10408"	EG10408	"glyA" // "b2551" // "ECK2548"	2684254	2685507
"G7043"	G7043	"yedM" // "yedN_1" // "b1935" // "ECK1933"	2012001	2012351
"G6695"	G6695	"stfR" // "ynaB" // "b1372" // "ECK1367"	1429049	1432411
"EG11305"	EG11305	"tatE" // "ybeC" // "b0627" // "ECK0620"	658947	659150
"EG12200"	EG12200	"yegD" // "b2069" // "ECK2063"	2147674	2149026
"EG10327"	EG10327	"folC" // "dedC" // "b2315" // "ECK2309"	2431674	2432942
"EG12083"	EG12083	"nuoB" // "b2287" // "ECK2281"	2403951	2404613
"G7862"	G7862	"yjfZ" // "b4204" // "ECK4200"	4426628	4427422
"EG11973"	EG11973	"yadV" // "ecpD" // "b0140" // "ECK0139"	155461	156201
"G7649"	G7649	"yhbQ" // "b3155" // "ECK3143"	3299966	3300268
"G6407"	G6407	"ybhP" // "b0790" // "ECK0779"	823736	824497
"G6947"	G6947	"ydjZ" // "b1752" // "ECK1750"	1834808	1835515
"G6676"	G6676	"intR" // "ydaP" // "b1345" // "ECK1342"	1412000	1413235
"G7808"	G7808	"tatB" // "ysgB" // "mttA2" // "b3838" // "ECK3831"	4022218	4022733
"EG11080"	EG11080	"fkpB" // "slpA" // "yaaD" // "b0028" // "ECK0029"	25826	26275
"EG11481"	EG11481	"tatD" // "b3841 (obsolete)" // "yigX" // "b3840 (obsolete)" // "mttC" // "yigW" // "b4483" // "ECK3833"	4023554	4024336
