# Generated by runscripts/reconstruction/metabolism_kinetics/convert_to_flat.py on Tue Feb  4 16:51:54 2020
reactionID	enzymeID	substrateIDs	Temp	rateEquationType	direction	kcat (1/units.s)	kM (units.umol/units.L)	kI (units.umol/units.L)	customRateEquation	customParameters	customParameterConstants	customParameterConstantValues	customParameterVariables	Pubmed ID
"RXN0-4281"	"G6967-MONOMER"	["METHYL-GLYOXAL"]	25	"standard"		[2.85]	[2090]	[]						"16077126"
"RXN0-4281"	"MONOMER0-148"	["METHYL-GLYOXAL"]	25	"standard"		[27.62]	[2050]	[]						"16077126"
"RXN0-4281"	"MONOMER0-149"	["METHYL-GLYOXAL"]	25	"standard"		[29.15]	[2460]	[]						"16077126"
"RXN0-4281"	"G7558-MONOMER"	["METHYL-GLYOXAL"]	25	"standard"		[11]	[6910]	[]						"16077126"
"RXN0-4281"	"MONOMER0-148"	["GLYCOLALDEHYDE"]		"standard"		[0.25]	[12000]	[]						"23990306"
"RXN0-4281"	"MONOMER0-148"	["CPD-8887"]		"standard"		[4.9333334]	[22000]	[]						"23990306"
"RXN0-4281"	"MONOMER0-149"	["GLYCOLALDEHYDE"]		"standard"		[0.367]	[17000]	[]						"23990306"
"RXN0-4281"	"MONOMER0-149"	["CPD-8887"]		"standard"		[6.13]	[60000]	[]						"23990306"
"RXN0-4281"	"G7558-MONOMER"	["GLYCOLALDEHYDE"]		"standard"		[2.33]	[104000]	[]						"23990306"
"RXN0-4281"	"G7558-MONOMER"	["CPD-8887"]		"standard"		[7.63]	[104000]	[]						"23990306"
"RXN0-4281"	"G6967-MONOMER"	["GLYCOLALDEHYDE"]		"standard"		[0.25]	[7000]	[]						"23990306"
"RXN0-4281"	"G6967-MONOMER"	["CPD-8887"]		"standard"		[0.25]	[10000]	[]						"23990306"
"RXN0-4301"	"CPLX0-7660"	["D-SEDOHEPTULOSE-7-P"]	25	"standard"		[0.44]	[900]	[]						"18056714"
"RXN0-4361"	"EG11736-MONOMER"	["FRUCTOSE-16-DIPHOSPHATE"]		"standard"		[0.19]	[420]	[]						"16990279"
"RXN0-4361"	"EG11736-MONOMER"	["D-BETA-D-HEPTOSE-17-DIPHOSPHATE"]	25	"standard"		[35.7]	[5]	[]						"20050614"
"RXN0-4361"	"EG11736-MONOMER"	["D-BETA-D-HEPTOSE-17-DIPHOSPHATE"]	25	"standard"		[35.7]	[5]	[]						"20050615"
"RXN0-4361"	"EG11736-MONOMER"	["D-BETA-D-HEPTOSE-17-DIPHOSPHATE"]		"standard"		[36]	[200]	[]						"20050699"
"RXN0-4401"	"CPLX0-7974"	["NADH"]		"standard"		[3.8]	[110]	[]						"7829480"
"RXN0-4641"	"CPLX0-7732"	["CPD0-881"]	30	"standard"		[5.7]	[1200]	[]						"18837509"
"RXN0-5001"	"CPLX0-3901"	["CPD0-1203"]	37	"standard"		[195]	[170]	[]						"15294295"
"RXN0-5001"	"CPLX0-3901"	["Xylans"]	37	"standard"		[0.173]	[520]	[]						"15294295"
"RXN0-5055"	"ACETYL-COA-CARBOXYLMULTI-CPLX"	["Carboxybiotin-BCCP"]		"standard"		[33.9]	[450]	[]						"10542197"
"RXN0-5055"	"ACETYL-COA-CARBOXYLMULTI-CPLX"	["Carboxybiotin-BCCP"]	25	"standard"		[0.58]	[35100]	[]						"19213731"
"RXN0-5055"	"ACETYL-COA-CARBOXYLMULTI-CPLX"	["HCO3"]	25	"standard"		[0.44]	[16200]	[]						"19213731"
"RXN0-5065"	"CPLX0-3941"	["3-HYDROXYPHENYLACETYL-COA"]	25	"standard"		[86]	[21]	[]						"16464851"
"RXN0-5065"	"CPLX0-3941"	["4-HYDROXYPHENYLACETYL-COA"]	25	"standard"		[79]	[35]	[]						"16464851"
"RXN0-5065"	"CPLX0-3941"	["34-DIHYDROXYPHENYLACETYL-COA"]	25	"standard"		[100]	[16]	[]						"16464851"
"RXN0-5101"	"G6890-MONOMER"	["N-ETHYLMALEIMIDE"]		"standard"		[354000]	[27.13]	[]						"23506073"
"RXN0-5101"	"G6890-MONOMER"	["CPD-3766"]		"standard"		[142000]	[290]	[]						"23506073"
"RXN0-5101"	"G6890-MONOMER"	["CPD0-1464"]		"standard"		[123000]	[310]	[]						"23506073"
"RXN0-5101"	"G6890-MONOMER"	["CR+6"]		"standard"		[2.1]	[23]	[]						"23527133"
"RXN0-5107"	"G7164-MONOMER"	["TTP"]	37	"standard"		[15]	[1300]	[]						"16766526"
"RXN0-5107"	"CPLX0-8106"	["TTP"]	37	"standard"		[15.4]	[53]	[]						"24210219"
"RXN0-5108"	"CPLX0-3971"	["GDP-MANNOSE"]	37	"standard"		[75]	[810]	[]						"16766526"
"RXN0-5114"	"PSERPHOSPHA-MONOMER"	["3-P-SERINE"]		"standard"		[66]	[97]	[]						"16990279"
"RXN0-5114"	"PSERPHOSPHA-MONOMER"	["ACETYL-P"]		"standard"		[76]	[6200]	[]						"16990279"
"RXN0-5114"	"PSERPHOSPHA-MONOMER"	["CPD0-2041"]		"standard"		[0.11]	[70]	[]						"16990279"
"RXN0-5116"	"RIBULOKIN-CPLX"	["L-RIBULOSE","ATP"]	22	"standard"		[80]	[140,20]	[]						"11747300"
"RXN0-5118"	"EG11189-MONOMER"	["KDO2-LIPID-A"]	37	"standard"		[4.7]	[9]	[]						"22059588"
"RXN0-5120"	"EG11339-MONOMER"	["CPD-12575","CPD0-930"]	25	"standard"		[0.5]	[162,3.85]	[]						"24479701"
"RXN0-5141"	"MONOMER0-149"	["CPD-703"]	25	"standard"		[74.9]	[1780]	[]						"16813561"
"RXN0-5141"	"MONOMER0-149"	["NADPH"]	25	"standard"		[50.8]	[100]	[]						"16813561"
"RXN0-5144"	"G7199-MONOMER"	["tRNA-Containing-5AminoMe-2-ThioUrdines"]		"standard"		[0.31]	[0.07]	[]						"21306992"
"RXN0-5185"	"EG11725-MONOMER"	["CPD-2961"]		"standard"		[16]	[2200]	[]						"16990279"
"RXN0-5185"	"EG11725-MONOMER"	["PHOSPHO-ENOL-PYRUVATE"]		"standard"		[0.75]	[2900]	[]						"16990279"
"RXN0-5186"	"G7408-MONOMER"	["FRU1P"]		"standard"		[19.5]	[1700]	[]						"16990279"
"RXN0-5186"	"G7408-MONOMER"	["CPD-2961"]		"standard"		[7.1]	[3900]	[]						"16990279"
"RXN0-5187"	"EG11202-MONOMER"	["FMN"]		"standard"		[9.4]	[1000]	[]						"16990279"
"RXN0-5187"	"G6442-MONOMER"	["FMN"]		"standard"		[6.5]	[2300]	[]						"16990279"
"RXN0-5187"	"G6442-MONOMER"	["ERYTHROSE-4P"]		"standard"		[3.3]	[6800]	[]						"16990279"
"RXN0-5187"	"G6442-MONOMER"	["FMN"]	37	"standard"		[0.6]	[]	[]						"24123841"
"RXN0-5213"	"G6958-MONOMER"	["METHYL-GLYOXAL"]	25	"standard"		[15.7]	[1810]	[]						"16813561"
"RXN0-5213"	"G6958-MONOMER"	["NADH"]	25	"standard"		[5.6]	[52]	[]						"16813561"
"RXN0-5228"	"G6661-MONOMER"	["CPD0-2190"]	30	"standard"		[10]	[130]	[]						"11747447"
"RXN0-5228"	"G6661-MONOMER"	["CPD0-1944"]	30	"standard"		[17]	[190]	[820]						"11747447"
"RXN0-5228"	"G6661-MONOMER"	["CPD0-1946"]	30	"standard"		[1.9]	[690]	[2100]						"11747447"
"RXN0-5228"	"G6661-MONOMER"	["CPD0-1945"]	30	"standard"		[3.3]	[1800]	[]						"11747447"
"RXN0-5229"	"G7945-MONOMER"	["CPD0-1083"]		"standard"		[0.51]	[19500]	[]						"24861318"
"RXN0-5234"	"GLYOHMETRANS-CPLX"	["L-ALLO-THREONINE"]	30	"standard"		[0.5]	[1500]	[]						"10858298"
"RXN0-5234"	"GLYOHMETRANS-CPLX"	["L-ALLO-THREONINE"]	30	"standard"		[0.5]	[1500]	[]						"19883126"
"RXN0-5240"	"GLYOHMETRANS-CPLX"	["D-ALANINE"]	30	"standard"		[0.00055]	[30000]	[]						"10858298"
"RXN0-5240"	"GLYOHMETRANS-CPLX"	["L-ALPHA-ALANINE"]	30	"standard"		[0.0002]	[28000]	[]						"10858298"
"RXN0-5240"	"GLYOHMETRANS-CPLX"	["D-ALANINE"]	37	"standard"		[0.000633]	[30000]	[]						"21059411"
"RXN0-5240"	"LTAA-CPLX"	["D-ALANINE"]	37	"standard"		[0.00182]	[77000]	[]						"21059411"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["CPD0-2087"]		"standard"		[53.45]	[1860]	[]						"8639717"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["HYDROXYPYRIDINE-N-OXIDE"]		"standard"		[49.24]	[750]	[]						"8639717"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["CPD0-2085"]		"standard"		[49.55]	[320]	[]						"8639717"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["CPD0-1961"]		"standard"		[96.5]	[20]	[]						"8639717"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["CPD0-2012"]		"standard"		[102.3]	[260]	[]						"8639717"
"RXN0-5264"	"TMAOREDUCTI-CPLX"	["TRIMENTHLAMINE-N-O"]		"standard"		[150.53]	[70]	[]						"8639717"
"RXN0-5266"	"FRUCBISALD-CLASSII"	["CPD0-2061"]	25	"standard"		[341]	[]	[]						"8382081"
"RXN0-5285"	"GLUCARDEHYDRA-MONOMER"	["CPD0-1090"]	22	"standard"		[34]	[161.9]	[]						"10769114"
"RXN0-5285"	"GLUCARDEHYDRA-MONOMER"	["CPD0-1090"]	22	"standard"		[35]	[166.7]	[]						"11513584"
"RXN0-5292"	"CPLX0-7625"	["DCMP"]	37	"standard"		[0.23]	[36]	[]						"15489502"
"RXN0-5292"	"APHA-CPLX"	["DUMP"]	37	"standard"		[26]	[35]	[]						"16297670"
"RXN0-5364"	"EG12387-MONOMER"	["CPD-381"]		"standard"		[0.08]	[95]	[]						"18390652"
"RXN0-5387"	"G7868-MONOMER"	["NADPH"]	37	"standard"		[6]	[170]	[]						"16672604"
"RXN0-5387"	"G7868-MONOMER"	["CPD0-1156"]	37	"standard"		[370]	[14]	[]						"16672604"
"RXN0-5387"	"G7868-MONOMER"	["NADH"]	37	"standard"		[8.9]	[5.8]	[]						"16672604"
"RXN0-5387"	"G7868-MONOMER"	["NADPH"]		"standard"		[34.2]	[65.6]	[]						"18455185"
"RXN0-5390"	"G6244-MONOMER"	["CPD0-1158"]		"standard"		[23.7]	[3.0]	[]						"18576672"
"RXN0-5395"	"G7599-MONOMER"	["3-BETA-D-GLUCOSYLGLUCOSE"]	35	"standard"		[31]	[230000]	[]						"18586271"
"RXN0-5408"	"EG10983-MONOMER"	["D-MYO-INOSITOL-1-MONOPHOSPHATE"]	37	"standard"		[6.5]	[70]	[]						"11062561"
"RXN0-5408"	"EG10983-MONOMER"	["D-MYO-INOSITOL-1-MONOPHOSPHATE"]	37	"standard"		[4.4]	[680]	[]						"15563150"
"RXN0-5408"	"EG10983-MONOMER"	["D-MYO-INOSITOL-1-MONOPHOSPHATE"]	37	"standard"		[0.490]	[110]	[]						"17652087"
"RXN0-5422"	"EG11362-MONOMER"	["GLT","ATP","tRNAs-Asp-with-queuosine"]	37	"standard"		[2.2]	[3000,170,0.15]	[]						"15096594"
"RXN0-5433"	"CPLX0-7723"	["DEHYDRO-3-DEOXY-L-RHAMNONATE"]		"standard"		[0.4]	[78]	[]						"18754683"
"RXN0-5433"	"CPLX0-7723"	["DEHYDRO-3-DEOXY-L-RHAMNONATE"]	25	"standard"		[0.4]	[78]	[]						"18754693"
"RXN0-5455"	"ALDHDEHYDROG-MONOMER"	["HYDROXYPROPANAL"]	37	"standard"		[28.54]	[490]	[]						"18668238"
"RXN0-5455"	"ALDHDEHYDROG-MONOMER"	["HYDROXYPROPANAL"]	37	"standard"		[4.91]	[290]	[]						"18668238"
"RXN0-5455"	"ALDHDEHYDROG-MONOMER"	["3-HYDROXY-PROPIONATE"]	37	"standard"		[0.26]	[120]	[]						"18668238"
"RXN0-5462"	"CPLX0-3561"	["GTP"]		"standard"		[0.003]	[4]	[]						"8423137"
"RXN0-5462"	"G7841-MONOMER"	["GTP"]		"standard"		[0.002616667]	[120]	[]						"12220175"
"RXN0-5462"	"CPLX0-3561"	["GTP"]	37	"standard"		[0.0028]	[4]	[]						"22511334"
"RXN0-5462"	"EG12104-MONOMER"	["GTP"]	37	"standard"		[0.0053]	[49]	[]						"22511334"
"RXN0-5462"	"EG10021-MONOMER"	["GTP"]		"standard"		[0.0006]	[50]	[]						"24449932"
"RXN0-5507"	"CPLX0-8123"	["CPD-374"]	37	"standard"		[0.072]	[1800]	[]						"24816091"
"RXN0-6254"	"G7496-MONOMER"	["CTP"]		"standard"		[0.00617]	[3.4]	[]						"19542235"
"RXN0-6274"	"EG10595-MONOMER"	["CPD-4211"]	37	"standard"		[1.26]	[]	[]						"10828971"
"RXN0-6274"	"EG10595-MONOMER"	["CPD-4211","tRNA-Adenosines-37"]		"standard"		[0.19]	[2.2,3.2]	[]						"11327834"
"RXN0-6371"	"G6437-MONOMER"	["MALTOTRIOSE"]	25	"standard"		[2270]	[150000]	[]						"16864586"
"RXN0-6371"	"G6437-MONOMER"	["MALTOSE"]	25	"standard"		[2870]	[170000]	[]						"16864586"
"RXN0-6371"	"G6437-MONOMER"	["D-Glucose"]	25	"standard"		[3360]	[400000]	[]						"16864586"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["GALACTOSE"]		"standard"		[232]	[5300]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["Alpha-lactose"]		"standard"		[1659]	[18900]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["MALTOSE"]		"standard"		[1930]	[26000]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["CPD-15629"]		"standard"		[2509]	[35500]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["CPD0-1937"]		"standard"		[3011]	[28700]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6373"	"GLUCDEHYDROG-MONOMER"	["GLC"]		"standard"		[3860]	[25000]	[]						"Construction of engineered water-soluble PQQ glucose dehydrogenase with improved substrate specificity"
"RXN0-6549"	"G6438-MONOMER"	["BROMOACETATE"]		"standard"		[27]	[5000]	[]						"20921376"
"RXN0-6562"	"EG12693-MONOMER"	["3-P-HYDROXYPYRUVATE"]	37	"standard"		[5.7]	[]	[]						"21119630"
"RXN0-6564"	"HOMOSERKIN-CPLX"	["CPD0-2189"]	25	"standard"		[9.7]	[2000]	[]						"21119630"
"RXN0-6564"	"LTAA-CPLX"	["CPD0-2189"]	25	"standard"		[1.44]	[27]	[]						"21119630"
"RXN0-6565"	"CPLX0-7788"	["DIHYDRO-THYMINE"]	30	"standard"		[0.28]	[130]	[]						"21169495"
"RXN0-6565"	"CPLX0-7788"	["THYMINE"]	30	"standard"		[0.39]	[87]	[]						"21169495"
"RXN0-6708"	"CPLX0-7932"	["CPD0-2461"]		"standard"		[49]	[72]	[]						"21604715"
"RXN0-6710"	"EG10725-MONOMER"	["CPD0-2463"]	37	"standard"		[1.71]	[110]	[]						"19366688"
"RXN0-6732"	"CPLX0-7958"	["ATP"]	30	"standard"		[20]	[56]	[]						"22089136"
"RXN0-6732"	"CPLX0-7958"	["GTP"]	30	"standard"		[27]	[80]	[]						"22089136"
"RXN0-6733"	"EG10722-MONOMER"	["CPD0-2479"]	30	"standard"		[6.4]	[56]	[]						"22089136"
"RXN0-6733"	"EG10722-MONOMER"	["RIBOSE-TRIPHOSPHATE"]	30	"standard"		[6]	[98]	[]						"22089136"
"RXN0-7008"	"PUTA-CPLX"	["PRO","L-LACTATE","ACET"]	25	"custom"		[17]	[60000]	[]	"kcat*E*S/(S+Km*(1+I1/Ki1)*(1+I2/Ki2))"	["kcat","Km","Ki1","Ki2","E","S","I1","I2"]	["kcat","Km","Ki1","Ki2"]	[17,60000,1400,30000]	{"E":"PUTA-CPLX","S":"PRO","I1":"L-LACTATE","I2":"ACET"}	"15449943"
"RXN0-7008"	"PUTA-CPLX"	["PRO"]	25	"standard"		[20]	[58000]	[]						"15450175"
"RXN0-7008"	"PUTA-CPLX"	["PRO"]	25	"standard"		[20]	[58000]	[]						"16156643"
"RXN0-7008"	"PUTA-CPLX"	["PRO"]	25	"standard"		[29]	[59000]	[]						"19140736"
"RXN0-7010"	"CPLX0-7984"	["CPD0-2511","GLUTATHIONE"]	23	"standard"		[15]	[70,840]	[]						"22686328"
"RXN0-7010"	"CPLX0-7984"	["CPD0-2513"]	23	"standard"		[14]	[390]	[]						"22686328"
"RXN0-7010"	"CPLX0-7984"	["CPD0-2514"]	23	"standard"		[7.2]	[35]	[]						"22686328"
"RXN0-7010"	"CPLX0-7984"	["CPD0-2515"]	23	"standard"		[4.9]	[4]	[]						"22686328"
"RXN0-7013"	"CPLX0-7758"	["O-acetyl-ADP-riboses"]		"standard"		[0.48]	[270]	[]						"21257746"
"RXN0-7022"	"EG12440-MONOMER"	["UDP-N-ACETYLMURAMATE","ATP","CPD0-1082"]	37	"standard"		[4.83]	[250,190,100]	[]						"17384195"
"RXN0-7024"	"CPLX0-7993"	["CPD-1091"]		"standard"		[57.06]	[1060]	[]						"23284870"
"RXN0-7024"	"CPLX0-7993"	["NAD"]		"standard"		[62.39]	[560]	[]						"23284870"
"RXN0-703"	"CPLX0-2061"	["CPD-334"]	25	"standard"		[110]	[786]	[]						"11741871"
"RXN0-704"	"LYXK-CPLX"	["3-KETO-L-GULONATE"]	25	"standard"		[48]	[539]	[]						"11741871"
"RXN0-7046"	"CPLX0-7766"	["BENZOYLCOA"]	25	"standard"		[7.9]	[82]	[]						"17675380"
"RXN0-7046"	"CPLX0-7766"	["PALMITYL-COA"]	25	"standard"		[0.154]	[4.25]	[]						"19193103"
"RXN0-7046"	"CPLX0-7766"	["CPD-201"]	25	"standard"		[0.207]	[190]	[]						"19193103"
"RXN0-7046"	"CPLX0-7766"	["CPD-264"]	25	"standard"		[10.3]	[265]	[]						"19193103"
"RXN0-7046"	"CPLX0-7766"	["CPD0-2560"]	25	"standard"		[7.45]	[256]	[]						"19193103"
"RXN0-7046"	"CPLX0-7766"	["BENZOYLCOA"]	25	"standard"		[13.9]	[475]	[]						"19193103"
"RXN0-7046"	"CPLX0-7766"	["CPD-9925"]	25	"standard"		[0.13]	[0.33]	[]						"23564174"
"RXN0-705"	"EG12285-MONOMER"	["CPD-2343"]	25	"standard"		[64]	[640]	[]						"11741871"
"RXN0-705"	"CPLX0-7744"	["CPD-2343"]	25	"standard"		[51]	[662]	[]						"11741871"
"RXN0-7075"	"CPLX0-8032"	["OXALATE"]	25	"standard"		[15]	[22000]	[]						"23935849"
"RXN0-7075"	"CPLX0-8032"	["ACETYL-COA"]	25	"standard"		[11]	[17]	[]						"23935849"
"RXN0-7078"	"G6577-MONOMER"	["CPD3O-0"]	37	"standard"		[0.14]	[15]	[]						"24176774"
"RXN0-7079"	"EG11438-MONOMER"	["CPD0-2552"]	37	"standard"		[1.2]	[32.8]	[]						"24210219"
"RXN0-7081"	"G7199-MONOMER"	["tRNA-containing-5-CarbMeAminome-2-ThioU"]		"standard"		[0.34]	[0.6]	[]						"21306992"
"RXN0-7083"	"CPLX0-7609"	["tRNA-2-thiouridine34"]		"standard"		[0.012]	[0.6]	[]						"24293650"
"RXN0-7101"	"KDUD-MONOMER"	["5-DEHYDROGLUCONATE"]	37	"standard"		[0.5116667]	[184500]	[]						"24509771"
"RXN0-7101"	"KDUD-MONOMER"	["GLUCONATE"]	37	"standard"		[0.9716667]	[544800]	[]						"24509771"
"RXN0-7101"	"KDUD-MONOMER"	["NAD"]	37	"standard"		[0.21]	[285]	[]						"24509771"
"RXN0-7104"	"CPLX0-3941"	["CPD-207"]	25	"standard"		[0.41]	[9.6]	[]						"16464851"
"RXN0-7105"	"CPLX0-7766"	["CPLX0-7849"]	25	"standard"		[0.14]	[116]	[]						"19193103"
"RXN0-7192"	"BIOTINLIG-MONOMER"	["BIOTIN","ATP"]	37	"standard"		[0.3,0.17]	[0.3,200]	[]						"11714929"
"RXN0-742"	"PURK-CPLX"	["ATP","5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE"]	25	"standard"		[5.9]	[48,66]	[]						"19384989"
"RXN0-742"	"PURK-CPLX"	["ATP","5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE"]	25	"standard"		[52]	[90,26]	[]						"19384989"
"RXN0-743"	"PURE-CPLX"	["CPD0-181"]	23	"standard"		[15.5]	[]	[]						"17298082"
"RXN0-743"	"PURE-CPLX"	["PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE"]	23	"standard"		[15.6]	[22.2]	[]						"17298082"
"RXN0-947"	"EG11591-MONOMER"	["Octanoyl-ACPs","Gcv-H"]	37	"standard"		[0.2]	[10.2,13.2]	[]						"15642479"
"RXN0-961"	"CPLX0-7989"	["L-ALA-GAMMA-D-GLU-DAP"]	37	"standard"		[38.3]	[410]	[]						"22970852"
"RXNMETA-12671"	"G6708-MONOMER"	["CPD0-2363"]	22	"standard"		[39]	[11]	[]						"21296885"
"S-ADENMETSYN-RXN"	"S-ADENMETSYN-CPLX"	["MET","ATP"]	22	"standard"		[1.5]	[92,73]	[]						"12135357"
"S-ADENMETSYN-RXN"	"S-ADENMETSYN-CPLX"	["S-ADENOSYLMETHIONINE"]	22	"standard"		[1.2]	[13]	[]						"12135357"
"S-ADENMETSYN-RXN"	"S-ADENMETSYN-CPLX"	["MET","ATP"]		"standard"		[1.5]	[110,83]	[]						"12831838"
"S-FORMYLGLUTATHIONE-HYDROLASE-RXN"	"G6208-MONOMER"	["CPD-548"]	37	"standard"		[28.5]	[410]	[]						"16567800"
"S-FORMYLGLUTATHIONE-HYDROLASE-RXN"	"CPLX0-3954"	["CPD-548"]	37	"standard"		[6.51]	[430]	[]						"16567800"
"SERINE--TRNA-LIGASE-RXN"	"SERS-CPLX"	["SER"]		"standard"		[0.34]	[64]	[]						"8065908"
"SERINE--TRNA-LIGASE-RXN"	"SERS-CPLX"	["ATP"]		"standard"		[0.35]	[0.068]	[]						"8065908"
"SERINE--TRNA-LIGASE-RXN"	"SERS-CPLX"	["SER-tRNAs"]		"standard"		[2.6]	[0.56]	[]						"8065908"
"SERINE-O-ACETTRAN-RXN"	"CPLX0-237"	["ACETYL-COA","SER"]	25	"standard"		[427]	[200,1170]	[]						"12627979"
"SERINE-O-ACETTRAN-RXN"	"CPLX0-237"	["ACETYLSERINE","CO-A"]	25	"standard"		[16.9]	[7150,80]	[]						"12627979"
"SERINE-O-ACETTRAN-RXN"	"CYSSYNMULTI-CPLX"	["ACETYL-COA","SER"]	25	"standard"		[427]	[200,1170]	[]						"Mino, K et al Effects of Bienzyme Complex Formation of Cysteine Synthetase from Escherichia coli on Some Properties and Kinetics. 2014. Bioscience, Biotechnology, and Biochemistry"
"SERINE-O-ACETTRAN-RXN"	"CYSSYNMULTI-CPLX"	["ACETYLSERINE","CO-A"]	25	"standard"		[16.9]	[7150,80]	[]						"Mino, K et al Effects of Bienzyme Complex Formation of Cysteine Synthetase from Escherichia coli on Some Properties and Kinetics. 2014. Bioscience, Biotechnology, and Biochemistry"
"SHIKIMATE-5-DEHYDROGENASE-RXN"	"AROE-MONOMER"	["SHIKIMATE","NADP"]	20	"standard"		[236.67]	[65,56]	[]						"12637497"
"SPERMIDINESYN-RXN"	"SPERMIDINESYN-CPLX"	["S-ADENOSYLMETHIONINAMINE"]	37	"standard"		[0.14]	[32]	[]						"23001854"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["SUC","GTP","CO-A"]	25	"standard"		[24.5]	[250,70,394]	[]						"10353839"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["SUC","ATP","CO-A"]	25	"standard"		[44.7]	[250,70,4]	[]						"10353839"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["SUC","CO-A","ATP"]	21	"standard"		[44.73]	[250,4,70]	[]						"17642514"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["CPD-660"]	30	"standard"		[1.2]	[3635]	[]						"24141127"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["MAL"]	30	"standard"		[1.8]	[2558]	[]						"24141127"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["ITACONATE"]	30	"standard"		[1.5]	[475]	[]						"24141127"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["SUC"]	30	"standard"		[14.3]	[141]	[]						"24141127"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["ATP"]	30	"standard"		[19.6]	[55]	[]						"24141127"
"SUCCCOASYN-RXN"	"SUCCCOASYN"	["CO-A"]	30	"standard"		[26.7]	[58]	[]						"24141127"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	[]		"standard"		[167]	[]	[]						"383238"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["SUC"]	30	"standard"		[78]	[2.5]	[]						"11259408"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["FUM"]	30	"standard"		[1.7]	[5]	[]						"11803023"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["FUM"]	30	"standard"		[3.4]	[3]	[]						"11803023"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["SUC"]	30	"standard"		[85]	[2]	[]						"11803023"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["FUM"]	30	"standard"		[2]	[100]	[]						"16484232"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["SUC","MALONATE","OXALACETIC_ACID"]	30	"standard"		[110]	[110]	[2,0.07]						"16484232"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"FUMARATE-REDUCTASE"	["SUC"]	30	"standard"		[24]	[70]	[]						"16829675"
"SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN"	"CPLX0-8160"	["UBIQUINONE-8"]		"standard"		[37.9]	[]	[]						"18690748"
"SUCCINYLDIAMINOPIMTRANS-RXN"	"ACETYLORNTRANSAM-CPLX"	["N-SUCCINYLLL-2-6-DIAMINOPIMELATE"]	25	"standard"		[0.3]	[75]	[]						"10074354"
"SUCCORNTRANSAM-RXN"	"SUCCORNTRANSAM-CPLX"	["N2-SUCCINYLORNITHINE"]		"standard"		[3]	[284]	[]						"23484010"
"SUGAR-PHOSPHATASE-RXN"	"G7187-MONOMER"	["FRU1P"]		"standard"		[3.7]	[1000]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G7187-MONOMER"	["RIBOSE-5P"]		"standard"		[2.7]	[2200]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G7187-MONOMER"	["GLC-6-P"]		"standard"		[13]	[1800]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G7187-MONOMER"	["FRUCTOSE-6P"]		"standard"		[3.1]	[1300]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G7187-MONOMER"	["CPD-448"]		"standard"		[7.5]	[7000]	[]						"16990279"
"SUGAR-PHOSPHATASE-RXN"	"G6425-MONOMER"	["FRU1P"]		"standard"		[111]	[1400]	[]						"16990279"
