"name"	"comments"	"mw"	"location"	"reactionId"	"id"
"fumarase A"		[0.0, 0.0, 0.0, 0.0, 0.0, 120585.556, 0.0, 0.0, 0.0]	["c"]	"FUMARASE-A_RXN"	"FUMARASE-A"
"fumarase B"		[0.0, 0.0, 0.0, 0.0, 0.0, 120190.972, 0.0, 0.0, 0.0]	["c"]	"FUMARASE-B_RXN"	"FUMARASE-B"
"fumarase C"		[0.0, 0.0, 0.0, 0.0, 0.0, 201928.320, 0.0, 0.0, 0.0]	["c"]	"FUMARASE-C_RXN"	"FUMARASE-C"
"fumarate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 121176.141, 0.0, 0.0, 0.0]	["i"]	"FUMARATE-REDUCTASE_RXN"	"FUMARATE-REDUCTASE"
"4-aminobutyrate transaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 91531.544, 0.0, 0.0, 0.0]	["c"]	"GABATRANSAM-CPLX_RXN"	"GABATRANSAM-CPLX"
"galactoside O-acetyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 68334.141, 0.0, 0.0, 0.0]	["c"]	"GALACTOACETYLTRAN-CPLX_RXN"	"GALACTOACETYLTRAN-CPLX"
"galactose-1-phosphate uridylyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 79275.564, 0.0, 0.0, 0.0]	["c"]	"GALACTURIDYLYLTRANS-CPLX_RXN"	"GALACTURIDYLYLTRANS-CPLX"
"glyceraldehyde 3-phosphate dehydrogenase-A complex"		[0.0, 0.0, 0.0, 0.0, 0.0, 142126.488, 0.0, 0.0, 0.0]	["c"]	"GAPDH-A-CPLX_RXN"	"GAPDH-A-CPLX"
"glycine decarboxylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 208699.278, 0.0, 0.0, 0.0]	["c"]	"GCVP-CPLX_RXN"	"GCVP-CPLX"
"glutamate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 291453.360, 0.0, 0.0, 0.0]	["c"]	"GDHA-CPLX_RXN"	"GDHA-CPLX"
"GDP-mannose 4,6-dehydratase"		[0.0, 0.0, 0.0, 0.0, 0.0, 84075.852, 0.0, 0.0, 0.0]	["c"]	"GDPMANDEHYDRA-CPLX_RXN"	"GDPMANDEHYDRA-CPLX"
"NtrC transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 104493.790, 0.0, 0.0, 0.0]	["c"]	"GLNG-CPLX_RXN"	"GLNG-CPLX"
"NtrB sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 77090.350, 0.0, 0.0, 0.0]	["i"]	"GLNL-CPLX_RXN"	"GLNL-CPLX"
"glucose-1-phosphate adenylyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 194759.292, 0.0, 0.0, 0.0]	["c"]	"GLUC1PADENYLTRANS-CPLX_RXN"	"GLUC1PADENYLTRANS-CPLX"
"D-gluconate kinase, thermostable"		[0.0, 0.0, 0.0, 0.0, 0.0, 39044.590, 0.0, 0.0, 0.0]	["c"]	"GLUCONOKINII-CPLX_RXN"	"GLUCONOKINII-CPLX"
"glucosamine-6-phosphate deaminase"		[0.0, 0.0, 0.0, 0.0, 0.0, 178627.968, 0.0, 0.0, 0.0]	["c"]	"GLUCOSAMINE-6-P-DEAMIN-CPLX_RXN"	"GLUCOSAMINE-6-P-DEAMIN-CPLX"
"3-phytase / glucose-1-phosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 91350.082, 0.0, 0.0, 0.0]	["p"]	"GLUCOSE-1-PHOSPHAT-CPLX_RXN"	"GLUCOSE-1-PHOSPHAT-CPLX"
"glutamate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 874811.720, 0.0, 0.0, 0.0]	["c"]	"GLUTAMATESYN-CPLX_RXN"	"GLUTAMATESYN-CPLX"
"glutamate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 218702.930, 0.0, 0.0, 0.0]	["c"]	"GLUTAMATESYN-DIMER_RXN"	"GLUTAMATESYN-DIMER"
"imidazole glycerol phosphate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 50092.417, 0.0, 0.0, 0.0]	["c"]	"GLUTAMIDOTRANS-CPLX_RXN"	"GLUTAMIDOTRANS-CPLX"
"glutamine synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 622605.924, 0.0, 0.0, 0.0]	["c"]	"GLUTAMINESYN-OLIGOMER_RXN"	"GLUTAMINESYN-OLIGOMER"
"glutathione reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 97521.254, 0.0, 0.0, 0.0]	["c"]	"GLUTATHIONE-REDUCT-NADPH-CPLX_RXN"	"GLUTATHIONE-REDUCT-NADPH-CPLX"
"glutathione synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 142203.912, 0.0, 0.0, 0.0]	["c"]	"GLUTATHIONE-SYN-CPLX_RXN"	"GLUTATHIONE-SYN-CPLX"
"glutamate decarboxylase A"		[0.0, 0.0, 0.0, 0.0, 0.0, 316027.812, 0.0, 0.0, 0.0]	["c"]	"GLUTDECARBOXA-CPLX_RXN"	"GLUTDECARBOXA-CPLX"
"glutamate decarboxylase B"		[0.0, 0.0, 0.0, 0.0, 0.0, 315931.680, 0.0, 0.0, 0.0]	["c"]	"GLUTDECARBOXB-CPLX_RXN"	"GLUTDECARBOXB-CPLX"
"&gamma;-glutamyl kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 156206.552, 0.0, 0.0, 0.0]	["c"]	"GLUTKIN-CPLX_RXN"	"GLUTKIN-CPLX"
"glutamate-5-semialdehyde dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 178484.716, 0.0, 0.0, 0.0]	["c"]	"GLUTSEMIALDEHYDROG-CPLX_RXN"	"GLUTSEMIALDEHYDROG-CPLX"
"glycerol-3-phosphate dehydrogenase, biosynthetic"		[0.0, 0.0, 0.0, 0.0, 0.0, 72715.488, 0.0, 0.0, 0.0]	["c"]	"GLYC3PDEHYDROGBIOSYN-CPLX_RXN"	"GLYC3PDEHYDROGBIOSYN-CPLX"
"L-1,2-propanediol dehydrogenase / glycerol dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 309537.600, 0.0, 0.0, 0.0]	["c"]	"GLYCDEH-CPLX_RXN"	"GLYCDEH-CPLX"
"glycerol kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 224871.600, 0.0, 0.0, 0.0]	["c"]	"GLYCEROL-KIN-CPLX_RXN"	"GLYCEROL-KIN-CPLX"
"glycogen phosphorylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 186297.442, 0.0, 0.0, 0.0]	["c"]	"GLYCOPHOSPHORYL-CPLX_RXN"	"GLYCOPHOSPHORYL-CPLX"
"glycerophosphoryl diester phosphodiesterase"		[0.0, 0.0, 0.0, 0.0, 0.0, 81662.850, 0.0, 0.0, 0.0]	["p"]	"GLYCPDIESTER-PERI-CPLX_RXN"	"GLYCPDIESTER-PERI-CPLX"
"glyoxylate carboligase"		[0.0, 0.0, 0.0, 0.0, 0.0, 129437.966, 0.0, 0.0, 0.0]	["c"]	"GLYOCARBOLIG-CPLX_RXN"	"GLYOCARBOLIG-CPLX"
"serine hydroxymethyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 90619.448, 0.0, 0.0, 0.0]	["c"]	"GLYOHMETRANS-CPLX_RXN"	"GLYOHMETRANS-CPLX"
"glyoxalase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 29827.708, 0.0, 0.0, 0.0]	["c"]	"GLYOXI-CPLX_RXN"	"GLYOXI-CPLX"
"glycyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 223113.054, 0.0, 0.0, 0.0]	["c"]	"GLYS-CPLX_RXN"	"GLYS-CPLX"
"GMP reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 149519.264, 0.0, 0.0, 0.0]	["c"]	"GMP-REDUCT-CPLX_RXN"	"GMP-REDUCT-CPLX"
"GMP synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 117316.628, 0.0, 0.0, 0.0]	["c"]	"GMP-SYN-CPLX_RXN"	"GMP-SYN-CPLX"
"xanthine-guanine phosphoribosyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 67866.532, 0.0, 0.0, 0.0]	["i"]	"GPT-CPLX_RXN"	"GPT-CPLX"
"glutamate-1-semialdehyde aminotransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 90690.362, 0.0, 0.0, 0.0]	["c"]	"GSAAMINOTRANS-CPLX_RXN"	"GSAAMINOTRANS-CPLX"
"fused glutathionylspermidine amidase / glutathionylspermidine synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 141008.016, 0.0, 0.0, 0.0]	["c"]	"GSP-CPLX_RXN"	"GSP-CPLX"
"glutathione S-transferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 45730.876, 0.0, 0.0, 0.0]	["c"]	"GST-CPLX_RXN"	"GST-CPLX"
"GTP cyclohydrolase II"		[0.0, 0.0, 0.0, 0.0, 0.0, 43658.042, 0.0, 0.0, 0.0]	["c"]	"GTP-CYCLOHYDRO-II-CPLX_RXN"	"GTP-CYCLOHYDRO-II-CPLX"
"guanylate kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 47177.540, 0.0, 0.0, 0.0]	["c"]	"GUANYL-KIN-CPLX_RXN"	"GUANYL-KIN-CPLX"
"dihydropteroate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 61212.366, 0.0, 0.0, 0.0]	["c"]	"H2PTEROATESYNTH-CPLX_RXN"	"H2PTEROATESYNTH-CPLX"
"3-phenylpropionate dioxygenase system"		[0.0, 0.0, 0.0, 0.0, 0.0, 126960.691, 0.0, 0.0, 0.0]	["c"]	"HCAMULTI-CPLX_RXN"	"HCAMULTI-CPLX"
"histidyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 93979.018, 0.0, 0.0, 0.0]	["c"]	"HISS-CPLX_RXN"	"HISS-CPLX"
"histidinal dehydrogenase / histidinol dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 92196.842, 0.0, 0.0, 0.0]	["c"]	"HISTDEHYD-CPLX_RXN"	"HISTDEHYD-CPLX"
"histidinol-phosphate aminotransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 78704.470, 0.0, 0.0, 0.0]	["c"]	"HISTPHOSTRANS-CPLX_RXN"	"HISTPHOSTRANS-CPLX"
"hydroxymethylpyrimidine kinase / phosphohydroxymethylpyrimidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 114510.756, 0.0, 0.0, 0.0]	["c"]	"HMP-P-KIN-CPLX_RXN"	"HMP-P-KIN-CPLX"
"holo-[acyl-carrier-protein] synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 28110.764, 0.0, 0.0, 0.0]	["c"]	"HOLO-ACP-SYNTH-CPLX_RXN"	"HOLO-ACP-SYNTH-CPLX"
"homoserine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 67233.548, 0.0, 0.0, 0.0]	["c"]	"HOMOSERKIN-CPLX_RXN"	"HOMOSERKIN-CPLX"
"homoserine O-succinyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 71422.580, 0.0, 0.0, 0.0]	["c"]	"HOMSUCTRAN-CPLX_RXN"	"HOMSUCTRAN-CPLX"
"hydrogenase 3"		[0.0, 0.0, 0.0, 0.0, 0.0, 232239.857, 0.0, 0.0, 0.0]	["i"]	"HYDROG3-CPLX_RXN"	"HYDROG3-CPLX"
"hydroperoxidase I"		[0.0, 0.0, 0.0, 0.0, 0.0, 320003.576, 0.0, 0.0, 0.0]	["c"]	"HYDROPEROXIDI-CPLX_RXN"	"HYDROPEROXIDI-CPLX"
"catalase II"		[0.0, 0.0, 0.0, 0.0, 0.0, 336546.740, 0.0, 0.0, 0.0]	["c"]	"HYDROPEROXIDII-CPLX_RXN"	"HYDROPEROXIDII-CPLX"
"imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 80538.174, 0.0, 0.0, 0.0]	["c"]	"IMIDHISTID-CPLX_RXN"	"IMIDHISTID-CPLX"
"IMP dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 208066.512, 0.0, 0.0, 0.0]	["c"]	"IMP-DEHYDROG-CPLX_RXN"	"IMP-DEHYDROG-CPLX"
"isocitrate lyase"		[0.0, 0.0, 0.0, 0.0, 0.0, 190034.580, 0.0, 0.0, 0.0]	["c"]	"ISOCIT-LYASE_RXN"	"ISOCIT-LYASE"
"isocitrate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 91489.642, 0.0, 0.0, 0.0]	["c"]	"ISOCITHASE-CPLX_RXN"	"ISOCITHASE-CPLX"
"3-deoxy-D-manno-octulosonate 8-phosphate phosphatase"		[0.0, 0.0, 0.0, 0.0, 0.0, 79964.608, 0.0, 0.0, 0.0]	["c"]	"KDO-8PPHOSPHAT-CPLX_RXN"	"KDO-8PPHOSPHAT-CPLX"
"3-deoxy-D-manno-octulosonate 8-phosphate synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 123323.312, 0.0, 0.0, 0.0]	["c"]	"KDO-8PSYNTH-CPLX_RXN"	"KDO-8PSYNTH-CPLX"
"KdpD sensory histidine kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 197415.428, 0.0, 0.0, 0.0]	["i"]	"KDPD-CPLX_RXN"	"KDPD-CPLX"
"multifunctional 2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase and oxaloacetate decarboxylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 66846.312, 0.0, 0.0, 0.0]	["c"]	"KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX_RXN"	"KDPGALDOL-4OH2OXOGLUTARALDOL-CPLX"
"L-glutamine:D-fructose-6-phosphate aminotransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 133744.854, 0.0, 0.0, 0.0]	["c"]	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX_RXN"	"L-GLN-FRUCT-6-P-AMINOTRANS-CPLX"
"L-1,2-propanediol oxidoreductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 80998.878, 0.0, 0.0, 0.0]	["c"]	"LACTALDREDUCT-CPLX_RXN"	"LACTALDREDUCT-CPLX"
"lysine decarboxylase 2"		[0.0, 0.0, 0.0, 0.0, 0.0, 805644.680, 0.0, 0.0, 0.0]	["c"]	"LDC2-CPLX_RXN"	"LDC2-CPLX"
"low-specificity L-threonine aldolase"		[0.0, 0.0, 0.0, 0.0, 0.0, 145955.328, 0.0, 0.0, 0.0]	["c"]	"LTAA-CPLX_RXN"	"LTAA-CPLX"
"L-tartrate dehydratase"		[0.0, 0.0, 0.0, 0.0, 0.0, 110810.478, 0.0, 0.0, 0.0]	["c"]	"LTARTDEHYDRA-CPLX_RXN"	"LTARTDEHYDRA-CPLX"
"6,7-dimethyl-8-ribityllumazine synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 969151.800, 0.0, 0.0, 0.0]	["c"]	"LUMAZINESYN-CPLX_RXN"	"LUMAZINESYN-CPLX"
"lysine decarboxylase 1"		[0.0, 0.0, 0.0, 0.0, 0.0, 812453.860, 0.0, 0.0, 0.0]	["c"]	"LYSDECARBOX-CPLX_RXN"	"LYSDECARBOX-CPLX"
"lysyl-tRNA synthetase, constitutive"		[0.0, 0.0, 0.0, 0.0, 0.0, 115162.968, 0.0, 0.0, 0.0]	["c"]	"LYSS-CPLX_RXN"	"LYSS-CPLX"
"Ap3A synthetase / Ap4A synthetase / lysyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 115611.286, 0.0, 0.0, 0.0]	["c"]	"LYSU-CPLX_RXN"	"LYSU-CPLX"
"L-xylulose kinase"		[0.0, 0.0, 0.0, 0.0, 0.0, 110279.994, 0.0, 0.0, 0.0]	["c"]	"LYXK-CPLX_RXN"	"LYXK-CPLX"
"malate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 64668.780, 0.0, 0.0, 0.0]	["c"]	"MALATE-DEHASE_RXN"	"MALATE-DEHASE"
"maltodextrin phosphorylase"		[0.0, 0.0, 0.0, 0.0, 0.0, 181041.486, 0.0, 0.0, 0.0]	["c"]	"MALDEXPHOSPHORYL-CPLX_RXN"	"MALDEXPHOSPHORYL-CPLX"
"malate dehydrogenase, NAD-requiring"		[0.0, 0.0, 0.0, 0.0, 0.0, 252737.992, 0.0, 0.0, 0.0]	["c"]	"MALIC-NAD-CPLX_RXN"	"MALIC-NAD-CPLX"
"malate dehydrogenase"		[0.0, 0.0, 0.0, 0.0, 0.0, 494397.768, 0.0, 0.0, 0.0]	["c"]	"MALIC-NADP-CPLX_RXN"	"MALIC-NADP-CPLX"
"maltose acetyltransferase"		[0.0, 0.0, 0.0, 0.0, 0.0, 60282.204, 0.0, 0.0, 0.0]	["c"]	"MALTACETYLTRAN-CPLX_RXN"	"MALTACETYLTRAN-CPLX"
"o-succinylbenzoate-CoA ligase"		[0.0, 0.0, 0.0, 0.0, 0.0, 200711.364, 0.0, 0.0, 0.0]	["c"]	"MENE-CPLX_RXN"	"MENE-CPLX"
"isochorismate synthase 2"		[0.0, 0.0, 0.0, 0.0, 0.0, 97461.352, 0.0, 0.0, 0.0]	["c"]	"MENF-CPLX_RXN"	"MENF-CPLX"
"methionyl-tRNA synthetase"		[0.0, 0.0, 0.0, 0.0, 0.0, 152477.876, 0.0, 0.0, 0.0]	["c"]	"METG-CPLX_RXN"	"METG-CPLX"
"methylglyoxal synthase"		[0.0, 0.0, 0.0, 0.0, 0.0, 101493.816, 0.0, 0.0, 0.0]	["c"]	"METHGLYSYN-CPLX_RXN"	"METHGLYSYN-CPLX"
"5,10-methylenetetrahydrofolate reductase"		[0.0, 0.0, 0.0, 0.0, 0.0, 132395.372, 0.0, 0.0, 0.0]	["c"]	"METHYLENETHFREDUCT-CPLX_RXN"	"METHYLENETHFREDUCT-CPLX"
"L-methionine / D-methionine ABC transporter"		[0.0, 0.0, 0.0, 0.0, 0.0, 128253.909, 0.0, 0.0, 0.0]	["i"]	"METNIQ-METHIONINE-ABC-CPLX_RXN"	"METNIQ-METHIONINE-ABC-CPLX"
"Cbl-APS"		[0.0, 0.0, 0.0, 0.0, 0.0, 35813.868, 425.270, 0.0, 0.0]	["c"]	"MONOMER-2720_RXN"	"MONOMER-2720"
"RhaR-L-rhamnose DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 32335.678, 164.157, 0.0, 0.0]	["c"]	"MONOMER-47_RXN"	"MONOMER-47"
"BirA-bio-5'-AMP DNA-binding transcriptional repressor"		[0.0, 0.0, 0.0, 0.0, 0.0, 35313.156, 572.515, 0.0, 0.0]	["c"]	"MONOMER-48_RXN"	"MONOMER-48"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 904.609, 0.0, 0.0]	["c"]	"MONOMER-51-3-KETO-ADIPYL-COA_RXN"	"MONOMER-51-3-KETO-ADIPYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1015.905, 0.0, 0.0]	["c"]	"MONOMER-51-3-OXOPALMITOYL-COA_RXN"	"MONOMER-51-3-OXOPALMITOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 847.581, 0.0, 0.0]	["c"]	"MONOMER-51-ACETOACETYL-COA_RXN"	"MONOMER-51-ACETOACETYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 833.598, 0.0, 0.0]	["c"]	"MONOMER-51-BUTYRYL-COA_RXN"	"MONOMER-51-BUTYRYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1043.959, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-10260_RXN"	"MONOMER-51-CPD-10260"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 917.760, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-10267_RXN"	"MONOMER-51-CPD-10267"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 987.851, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-10284_RXN"	"MONOMER-51-CPD-10284"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 985.835, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-15244_RXN"	"MONOMER-51-CPD-15244"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 889.706, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-196_RXN"	"MONOMER-51-CPD-196"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 849.597, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-650_RXN"	"MONOMER-51-CPD-650"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1058.030, 0.0, 0.0]	["c"]	"MONOMER-51-CPD-9965_RXN"	"MONOMER-51-CPD-9965"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 987.851, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-1163_RXN"	"MONOMER-51-CPD0-1163"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 959.797, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2105_RXN"	"MONOMER-51-CPD0-2105"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 903.689, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2106_RXN"	"MONOMER-51-CPD0-2106"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 961.813, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2107_RXN"	"MONOMER-51-CPD0-2107"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 931.743, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2123_RXN"	"MONOMER-51-CPD0-2123"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 989.867, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2171_RXN"	"MONOMER-51-CPD0-2171"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 905.705, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2224_RXN"	"MONOMER-51-CPD0-2224"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1017.921, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2232_RXN"	"MONOMER-51-CPD0-2232"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 933.759, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2244_RXN"	"MONOMER-51-CPD0-2244"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1045.975, 0.0, 0.0]	["c"]	"MONOMER-51-CPD0-2253_RXN"	"MONOMER-51-CPD0-2253"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 861.652, 0.0, 0.0]	["c"]	"MONOMER-51-HEXANOYL-COA_RXN"	"MONOMER-51-HEXANOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 875.635, 0.0, 0.0]	["c"]	"MONOMER-51-K-HEXANOYL-COA_RXN"	"MONOMER-51-K-HEXANOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 945.814, 0.0, 0.0]	["c"]	"MONOMER-51-LAUROYLCOA-CPD_RXN"	"MONOMER-51-LAUROYLCOA-CPD"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 877.651, 0.0, 0.0]	["c"]	"MONOMER-51-OH-HEXANOYL-COA_RXN"	"MONOMER-51-OH-HEXANOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1027.960, 0.0, 0.0]	["c"]	"MONOMER-51-OLEOYL-COA_RXN"	"MONOMER-51-OLEOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1001.922, 0.0, 0.0]	["c"]	"MONOMER-51-PALMITYL-COA_RXN"	"MONOMER-51-PALMITYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 819.571, 0.0, 0.0]	["c"]	"MONOMER-51-PROPIONYL-COA_RXN"	"MONOMER-51-PROPIONYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 849.597, 0.0, 0.0]	["c"]	"MONOMER-51-S-3-HYDROXYBUTANOYL-COA_RXN"	"MONOMER-51-S-3-HYDROXYBUTANOYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 1029.976, 0.0, 0.0]	["c"]	"MONOMER-51-STEAROYL-COA_RXN"	"MONOMER-51-STEAROYL-COA"
		[0.0, 0.0, 0.0, 0.0, 0.0, 26966.689, 973.868, 0.0, 0.0]	["c"]	"MONOMER-51-TETRADECANOYL-COA_RXN"	"MONOMER-51-TETRADECANOYL-COA"
"GalR-galactose"		[0.0, 0.0, 0.0, 0.0, 0.0, 37086.152, 180.156, 0.0, 0.0]	["c"]	"MONOMER-52_RXN"	"MONOMER-52"
"GalS-galactose"		[0.0, 0.0, 0.0, 0.0, 0.0, 37352.972, 180.156, 0.0, 0.0]	["c"]	"MONOMER-53_RXN"	"MONOMER-53"
"GlpR-glycerol-3-phosphate"		[0.0, 0.0, 0.0, 0.0, 0.0, 28039.889, 170.057, 0.0, 0.0]	["c"]	"MONOMER-54_RXN"	"MONOMER-54"
"GntR-gluconate"		[0.0, 0.0, 0.0, 0.0, 0.0, 36420.191, 195.147, 0.0, 0.0]	["c"]	"MONOMER-55_RXN"	"MONOMER-55"
"GutR-sorbitol"		[0.0, 0.0, 0.0, 0.0, 0.0, 28226.183, 182.172, 0.0, 0.0]	["c"]	"MONOMER-56_RXN"	"MONOMER-56"
"IclR-PEP"		[0.0, 0.0, 0.0, 0.0, 0.0, 29740.444, 165.017, 0.0, 0.0]	["c"]	"MONOMER-57_RXN"	"MONOMER-57"
"MarR-salicylate"		[0.0, 0.0, 0.0, 0.0, 0.0, 16036.063, 137.114, 0.0, 0.0]	["c"]	"MONOMER-58_RXN"	"MONOMER-58"
"PdhR-pyruvate"		[0.0, 0.0, 0.0, 0.0, 0.0, 29420.545, 87.054, 0.0, 0.0]	["c"]	"MONOMER-59_RXN"	"MONOMER-59"
		[0.0, 0.0, 0.0, 0.0, 0.0, 36584.971, 150.130, 0.0, 0.0]	["c"]	"MONOMER-60-CPD-10330_RXN"	"MONOMER-60-CPD-10330"
		[0.0, 0.0, 0.0, 0.0, 0.0, 36584.971, 150.130, 0.0, 0.0]	["c"]	"MONOMER-60-CPD-15818_RXN"	"MONOMER-60-CPD-15818"
		[0.0, 0.0, 0.0, 0.0, 0.0, 36584.971, 150.130, 0.0, 0.0]	["c"]	"MONOMER-60-CPD0-1108_RXN"	"MONOMER-60-CPD0-1108"
		[0.0, 0.0, 0.0, 0.0, 0.0, 36584.971, 150.130, 0.0, 0.0]	["c"]	"MONOMER-60-CPD0-1110_RXN"	"MONOMER-60-CPD0-1110"
"IdnR-5-ketogluconate DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 37563.370, 193.131, 0.0, 0.0]	["c"]	"MONOMER0-1301_RXN"	"MONOMER0-1301"
"MhpR-3HPP DNA-binding transcriptional activator"		[0.0, 0.0, 0.0, 0.0, 0.0, 31325.248, 165.168, 0.0, 0.0]	["c"]	"MONOMER0-1441_RXN"	"MONOMER0-1441"
"Lrp-Leucine DNA-binding transcriptional dual regulator"		[0.0, 0.0, 0.0, 0.0, 0.0, 18889.887, 131.175, 0.0, 0.0]	["c"]	"MONOMER0-155_RXN"	"MONOMER0-155"
