frameId	Name	Left	Right	Rho Dependent	Component of
TERM_WC-2994	TERM_WC_mpl	4455184	4453751		"[""TU0-963""]"
TERM_WC-2995	TERM_WC_yhjR	3694017	3694018		"[""TU0-42281""]"
TERM_WC-2996	TERM_WC_aldA	1487698	1486214		"[""TU102""]"
TERM_WC-2997	TERM_WC_bglA	3043126	3041684		"[""TU-8439""]"
TERM_WC-2998	TERM_WC_ydcA	1489877	1489677		"[""TU0-41768""]"
TERM_WC-2999	TERM_WC_nagA	700823	700824		"[""TU0-7805""]"
TERM_WC-3	TERM_WC_trxB	930305	930306		"[""TU0-13078""]"
TERM_WC-30	TERM_WC_ygeW	3005477	3004140		"[""TU0-42096""]"
TERM_WC-300	TERM_WC_rydC	1489464	1489465		"[""TU0-14392""]"
TERM_WC-3000	TERM_WC_mtr	3302592	3302593		"[""TU00093""]"
TERM_WC-3001	TERM_WC_ssrA	2753980	2753529		"[""TU0-13687""]"
TERM_WC-3002	TERM_WC_dps	847628	847629		"[""TU00176""]"
TERM_WC-3003	TERM_WC_nadE	1821312	1820326		"[""TU0-13386""]"
TERM_WC-3004	TERM_WC_yjiS	4569941	4569728		"[""TU0-14205""]"
TERM_WC-3005	TERM_WC_rsmE-gshB	3090853	3089040		"[""TU0-13805""]"
TERM_WC-3006	TERM_WC_ypjM_3-yfjU	2769859	2769860		"[""TU0-13696""]"
TERM_WC-3007	TERM_WC_ade	3843756	3841933		"[""TU0-8765""]"
TERM_WC-3008	TERM_WC_pgrR	1390917	1389896		"[""TU0-13217""]"
TERM_WC-3009	TERM_WC_proBA	261983	259440		"[""TU00325""]"
TERM_WC-301	TERM_WC_yfcV	2453102	2453103		"[""TU0-13595""]"
TERM_WC-3010	TERM_WC_ycaM	947885	946367		"[""TU0-41617""]"
TERM_WC-3011	TERM_WC_trpA	1314437	1314438		"[""TU0-41723""]"
TERM_WC-3012	TERM_WC_nfo	2249722	2248828		"[""TU00189""]"
TERM_WC-3013	TERM_WC_yqjH	3213746	3213747		"[""TU0-42150""]"
TERM_WC-3014	TERM_WC_gpp	3960765	3960766		"[""TU0-14036""]"
TERM_WC-3015	TERM_WC_ybhD	798842	798843		"[""TU0-41594""]"
TERM_WC-3016	TERM_WC_ssrS-ygfA	3054814	3053996		"[""TU0-13794""]"
TERM_WC-3017	TERM_WC_cspE	656727	656370		"[""TU0-14576""]"
TERM_WC-3018	TERM_WC_ycgV	1252305	1252306		"[""TU0-13178""]"
TERM_WC-3019	TERM_WC_deoR	881196	881197		"[""TU0-13067""]"
TERM_WC-302	TERM_WC_yehE	2190534	2190535		"[""TU0-13517""]"
TERM_WC-3020	TERM_WC_nudE	3523608	3523609		"[""TU0-42238""]"
TERM_WC-3021	TERM_WC_dacA	661972	661973		"[""TU0-13008""]"
TERM_WC-3022	TERM_WC_ompT	583900	583901		"[""TU0-7823""]"
TERM_WC-3023	TERM_WC_rdlD	3698225	3698159		"[""TU0-13973""]"
TERM_WC-3024	TERM_WC_dsdA	2478555	2477143		"[""TU00375""]"
TERM_WC-3025	TERM_WC_iclR	4220824	4220825		"[""TU0-4288""]"
TERM_WC-3026	TERM_WC_yniA	1806683	1805743		"[""TU0-13382""]"
TERM_WC-3027	TERM_WC_nlpD-rpoS	2864578	2864579		"[""TU00440""]"
TERM_WC-3028	TERM_WC_yoaH	1892573	1892574		"[""TU0-8645""]"
TERM_WC-3029	TERM_WC_ileY	2783781	2783782		"[""TU0-13704""]"
TERM_WC-303	TERM_WC_ibaG	3334568	3334569		"[""TU0-42192""]"
TERM_WC-3030	TERM_WC_imp	54752	54753		"[""TU0-4284""]"
TERM_WC-3031	TERM_WC_gyrB	3875725	3875726		"[""TU0-2603""]"
TERM_WC-3032	TERM_WC_yciN	1328438	1328439		"[""TU0-41726""]"
TERM_WC-3033	TERM_WC_yqhA	3146996	3146997		"[""TU0-42132""]"
TERM_WC-3034	TERM_WC_fsr	502697	502698		"[""TU0-12953""]"
TERM_WC-3035	TERM_WC_ycgX	1211923	1211924		"[""TU0-41700""]"
TERM_WC-3036	TERM_WC_sbcB	2082210	2080752		"[""TU0-6513""]"
TERM_WC-3037	TERM_WC_lepAB	2702354	2702355		"[""TU0-6942""]"
TERM_WC-3038	TERM_WC_etk	1041250	1041251		"[""TU0-41635""]"
TERM_WC-3039	TERM_WC_ycjXF-tyrR	1386288	1382093		"[""TU0-14473""]"
TERM_WC-304	TERM_WC_alaWX	2516060	2516061		"[""TU0-42013""]"
TERM_WC-3040	TERM_WC_sodC	1722155	1722156		"[""TU0-13356""]"
TERM_WC-3041	TERM_WC_cynR	357012	357013		"[""TU00143""]"
TERM_WC-3042	TERM_WC_narQ	2585456	2583599		"[""TU0-13641""]"
TERM_WC-3043	TERM_WC_pflDC	4145162	4141976		"[""TU0-42366""]"
TERM_WC-3044	TERM_WC_yeiP	2264047	2263439		"[""TU0-13547""]"
TERM_WC-3045	TERM_WC_norR	2828794	2828795		"[""TU0-14258""]"
TERM_WC-3046	TERM_WC_ydjO	1810350	1810351		"[""TU0-13385""]"
TERM_WC-3047	TERM_WC_ydhC	1739149	1737902		"[""TU0-41826""]"
TERM_WC-3048	TERM_WC_tfaE	1207737	1207738		"[""TU0-41695""]"
TERM_WC-3049	TERM_WC_ryeB	1921125	1921126		"[""TU0-13431""]"
TERM_WC-305	TERM_WC_ompW	1312685	1312015		"[""TU0-8813""]"
TERM_WC-3050	TERM_WC_ykgJ	303074	303075		"[""TU0-41481""]"
TERM_WC-3051	TERM_WC_argU	564025	563926		"[""TU00491""]"
TERM_WC-3052	TERM_WC_fusA-tufA	3468164	3468165		"[""TU0-5121""]"
TERM_WC-3053	TERM_WC_ispU	195667	194901		"[""TU0-14609""]"
TERM_WC-3054	TERM_WC_zur	4257508	4257509		"[""TU0-42375""]"
TERM_WC-3055	TERM_WC_glcBA	3117616	3117617		"[""TU0-14536""]"
TERM_WC-3056	TERM_WC_fdhE	4078319	4078320		"[""TU0-42358""]"
TERM_WC-3057	TERM_WC_mdtL	3890816	3889638		"[""TU0-14022""]"
TERM_WC-3058	TERM_WC_yddLKJ	1542405	1542406		"[""TU0-13283""]"
TERM_WC-3059	TERM_WC_mfd	1169738	1169739		"[""TU0-2082""]"
TERM_WC-306	TERM_WC_holC-valS	4479002	4479003		"[""TU0-14474""]"
TERM_WC-3060	TERM_WC_yecN-cmoAB	1952440	1950290		"[""TU0-13443""]"
TERM_WC-3061	TERM_WC_pstB-phoU	3904873	3904874		"[""TU0-36419""]"
TERM_WC-3062	TERM_WC_yeaGH	1868265	1864789		"[""TU0-14632""]"
TERM_WC-3063	TERM_WC_rarD	4001308	4001309		"[""TU0-42336""]"
TERM_WC-3064	TERM_WC_yigI	4002250	4002251		"[""TU0-14045""]"
TERM_WC-3065	TERM_WC_ydhQ	1742892	1742893		"[""TU0-8709""]"
TERM_WC-3066	TERM_WC_fimB	4539585	4538980		"[""TU00412""]"
TERM_WC-3067	TERM_WC_osmB	1341131	1341132		"[""TU00388""]"
TERM_WC-3068	TERM_WC_yfdY	2493069	2493070		"[""TU0-42010""]"
TERM_WC-3069	TERM_WC_rcsA	2022618	2021860		"[""TU00486""]"
TERM_WC-307	TERM_WC_ydbJ	1439351	1438880		"[""TU0-41761""]"
TERM_WC-3070	TERM_WC_ftsB	2870528	2870529		"[""TU0-14312""]"
TERM_WC-3071	TERM_WC_rpoS	2864578	2864579		"[""TU00442""]"
TERM_WC-3072	TERM_WC_chbG	1814407	1814408		"[""TU0-41849""]"
TERM_WC-3073	TERM_WC_ygbLM	2863037	2861591		"[""TU0-13722""]"
TERM_WC-3074	TERM_WC_argE	4151716	4151717		"[""TU00226""]"
TERM_WC-3075	TERM_WC_ykgJ	303074	303075		"[""TU0-12877""]"
TERM_WC-3076	TERM_WC_yaiY	398246	398247		"[""TU0-8551""]"
TERM_WC-3077	TERM_WC_yegTUV	2180086	2176803		"[""TU0-13509""]"
TERM_WC-3078	TERM_WC_dnaN-recF	3878168	3878169		"[""TU0-1193""]"
TERM_WC-3079	TERM_WC_yghT	3132848	3131990		"[""TU0-42126""]"
TERM_WC-308	TERM_WC_miaA-hfq-hflXKC	4402330	4397005		"[""TU0-14563""]"
TERM_WC-3080	TERM_WC_hyuA	3009438	3007941		"[""TU0-13776""]"
TERM_WC-3081	TERM_WC_mppA	1392867	1391163		"[""TU0-41742""]"
TERM_WC-3082	TERM_WC_yfcV	2453102	2453103		"[""TU0-41999""]"
TERM_WC-3083	TERM_WC_fxsA	4367166	4366626		"[""TU0-1721""]"
TERM_WC-3084	TERM_WC_ybjC-nfsA-rimK-ybjN	892659	890115		"[""TU0-2101""]"
TERM_WC-3085	TERM_WC_pheV	3108466	3108387		"[""TU00501""]"
TERM_WC-3086	TERM_WC_murJ	1128600	1127062		"[""TU0-13132""]"
TERM_WC-3087	TERM_WC_yhhN	3604403	3603721		"[""TU0-42264""]"
TERM_WC-3088	TERM_WC_serT	1030845	1030846		"[""TU00509""]"
TERM_WC-3089	TERM_WC_deaD	3303990	3303991		"[""TU0-13880""]"
TERM_WC-309	TERM_WC_ompF	985114	985115		"[""TU00050""]"
TERM_WC-3090	TERM_WC_wcaCDEF-gmd-fcl-gmm-wcaI-cpsBG-wcaJ-wzxC	2116701	2116702		"[""TU0-13499""]"
TERM_WC-3091	TERM_WC_yfdRST	2474203	2473006		"[""TU0-13605""]"
TERM_WC-3092	TERM_WC_yghG	3111086	3111087		"[""TU0-13813""]"
TERM_WC-3093	TERM_WC_prmB-aroC-mepA-yfcA-epmC-yfcL	2441910	2441911		"[""TU0-13593""]"
TERM_WC-3094	TERM_WC_rplY	2280826	2280459		"[""TU0-41965""]"
TERM_WC-3095	TERM_WC_yghA	3148571	3147505		"[""TU0-14232""]"
TERM_WC-3096	TERM_WC_cybB	1489459	1488790		"[""TU0-41767""]"
TERM_WC-3097	TERM_WC_yihQ	4065260	4065261		"[""TU0-14066""]"
TERM_WC-3098	TERM_WC_ychS	1286210	1285932		"[""TU0-13180""]"
TERM_WC-3099	TERM_WC_ydcR	1509436	1508002		"[""TU0-13267""]"
TERM_WC-31	TERM_WC_yjcD	4277854	4276341		"[""TU0-42378""]"
TERM_WC-310	TERM_WC_ahr	4493210	4493211		"[""TU0-42411""]"
TERM_WC-3100	TERM_WC_ygfTS	3026543	3026544		"[""TU0-13784""]"
TERM_WC-3101	TERM_WC_ykgD	320308	319340		"[""TU0-41493""]"
TERM_WC-3102	TERM_WC_yadC	149712	149713		"[""TU0-12818""]"
TERM_WC-3103	TERM_WC_yihD	4040364	4040072		"[""TU0-14057""]"
TERM_WC-3104	TERM_WC_yciSM	1339754	1338267		"[""TU0-13200""]"
TERM_WC-3105	TERM_WC_smtA-mukFEB	980012	972627		"[""TU261""]"
TERM_WC-3106	TERM_WC_yjdC	4360753	4360754		"[""TU0-14671""]"
TERM_WC-3107	TERM_WC_yfaE	2346793	2346363		"[""TU0-14305""]"
TERM_WC-3108	TERM_WC_ygfI	3064296	3064297		"[""TU0-13798""]"
TERM_WC-3109	TERM_WC_ybcW	579312	579067		"[""TU0-41547""]"
TERM_WC-311	TERM_WC_leuLABCD	78845	78846		"[""TU00179""]"
TERM_WC-3110	TERM_WC_ybeR-djlB	678068	675783		"[""TU0-41572""]"
TERM_WC-3111	TERM_WC_hemL	173599	173600		"[""TU0-14805""]"
TERM_WC-3112	TERM_WC_clpA	924766	922315		"[""TU00446""]"
TERM_WC-3113	TERM_WC_yihLM	4060171	4058276		"[""TU0-42348""]"
TERM_WC-3114	TERM_WC_purT	1930086	1928743		"[""TU0-41881""]"
TERM_WC-3115	TERM_WC_insF-2-insEF-2	390960	390961		"[""TU0-41508""]"
TERM_WC-3116	TERM_WC_rplY	2280826	2280460		"[""TU0-41966""]"
TERM_WC-3117	TERM_WC_yghT	3132848	3131999		"[""TU0-8752""]"
TERM_WC-3118	TERM_WC_frlABCDR	3502808	3497792		"[""TU0-8346""]"
TERM_WC-3119	TERM_WC_gltS	3825480	3825481		"[""TU0-8804""]"
TERM_WC-312	TERM_WC_yhjE	3674134	3672660		"[""TU0-13968""]"
TERM_WC-3120	TERM_WC_torS	1052654	1052655		"[""TU0-13112""]"
TERM_WC-3121	TERM_WC_cobC	668516	668517		"[""TU0-41564""]"
TERM_WC-3122	TERM_WC_yggC	3071995	3071996		"[""TU0-42105""]"
TERM_WC-3123	TERM_WC_yeeED	2082247	2082248		"[""TU0-13489""]"
TERM_WC-3124	TERM_WC_insL-1	16560	15436		"[""TU0-41431""]"
TERM_WC-3125	TERM_WC_pabC-yceG-tmk-holB-ycfH	1156800	1152417		"[""TU0-41667""]"
TERM_WC-3126	TERM_WC_ypfM	2588826	2588827		"[""TU0-14237""]"
TERM_WC-3127	TERM_WC_yehUT	2210262	2210263		"[""TU0-13526""]"
TERM_WC-3128	TERM_WC_ymgE	1244208	1243802		"[""TU0-13176""]"
TERM_WC-3129	TERM_WC_wzzB	2095342	2095343		"[""TU0-41918""]"
TERM_WC-313	TERM_WC_pheU	4360571	4360572		"[""TU00520""]"
TERM_WC-3130	TERM_WC_dhaR	1252211	1250226		"[""TU0-7962""]"
TERM_WC-3131	TERM_WC_ybaQ	507786	507415		"[""TU0-8524""]"
TERM_WC-3132	TERM_WC_tdcBCDEFG	3256304	3256305		"[""TU0-14551""]"
TERM_WC-3133	TERM_WC_ackA	2412697	2411481		"[""TU00385""]"
TERM_WC-3134	TERM_WC_bfd-bfr	3464268	3464269		"[""TU0-13914""]"
TERM_WC-3135	TERM_WC_surE-pcm	2866912	2866913		"[""TU00363""]"
TERM_WC-3136	TERM_WC_ychE_2-yhcF	3365667	3364948		"[""TU0-13893""]"
TERM_WC-3137	TERM_WC_ybeD-lipB	660857	660858		"[""TU0-14470""]"
TERM_WC-3138	TERM_WC_ybhI	802546	801110		"[""TU0-13043""]"
TERM_WC-3139	TERM_WC_plsC	3160763	3160764		"[""TU0-13829""]"
TERM_WC-314	TERM_WC_yjbQR	4269040	4268237		"[""TU0-14122""]"
TERM_WC-3140	TERM_WC_sdaCB	2928968	2926057		"[""TU00454""]"
TERM_WC-3141	TERM_WC_phr	740151	738644		"[""TU365""]"
TERM_WC-3142	TERM_WC_yccS	1020950	1020951		"[""TU0-41631""]"
TERM_WC-3143	TERM_WC_speC	3105039	3105040		"[""TU00124""]"
TERM_WC-3144	TERM_WC_fadE	240856	240857		"[""TU0-8793""]"
TERM_WC-3145	TERM_WC_fbaB	2175531	2175532		"[""TU0-8469""]"
TERM_WC-3146	TERM_WC_ymfJ	1200996	1200997		"[""TU0-13149""]"
TERM_WC-3147	TERM_WC_yjjL	4591381	4591382		"[""TU0-42438""]"
TERM_WC-3148	TERM_WC_rssB	1290481	1289443		"[""TU0-8364""]"
TERM_WC-3149	TERM_WC_pyrF-yciH	1341011	1339894		"[""TU0-6407""]"
TERM_WC-315	TERM_WC_glgP	3562154	3562155		"[""TU0-42250""]"
TERM_WC-3150	TERM_WC_gcvB	2940925	2940718		"[""TU0-6184""]"
TERM_WC-3151	TERM_WC_yedS_3	2033270	2032863		"[""TU0-13465""]"
TERM_WC-3152	TERM_WC_pka	2720638	2717953		"[""TU0-42472""]"
TERM_WC-3153	TERM_WC_mocA	3013763	3013078		"[""TU0-13780""]"
TERM_WC-3154	TERM_WC_frwD	4145505	4145161		"[""TU0-14311""]"
TERM_WC-3155	TERM_WC_ldhA	1439875	1439876		"[""TU0-8353""]"
TERM_WC-3156	TERM_WC_eutSPQTDM	2570176	2570177		"[""TU0-13636""]"
TERM_WC-3157	TERM_WC_yedS_1S_2	2032782	2032075		"[""TU0-13464""]"
TERM_WC-3158	TERM_WC_mcrC	4574932	4574933		"[""TU0-42432""]"
TERM_WC-3159	TERM_WC_uspC	1978208	1977615		"[""TU0-41897""]"
TERM_WC-316	TERM_WC_ykgEFG	323680	320708		"[""TU0-41494""]"
TERM_WC-3160	TERM_WC_yaiO	379290	379291		"[""TU0-41503""]"
TERM_WC-3161	TERM_WC_barA	2915838	2913079		"[""TU0-8337""]"
TERM_WC-3162	TERM_WC_rttR	1286286	1286287		"[""TU0-13181""]"
TERM_WC-3163	TERM_WC_dpiBA	653768	651207		"[""TU0-13000""]"
TERM_WC-3164	TERM_WC_tolB-pal-ybgF	779615	776783		"[""TU21""]"
TERM_WC-3165	TERM_WC_tqsA	1672974	1671914		"[""TU0-8532""]"
TERM_WC-3166	TERM_WC_degP	182311	180845		"[""TU584""]"
TERM_WC-3167	TERM_WC_nagD	698794	698795		"[""TU0-6652""]"
TERM_WC-3168	TERM_WC_ybgA-phr	740151	738203		"[""TU362""]"
TERM_WC-3169	TERM_WC_yfaE	2346793	2346360		"[""TU0-41976""]"
TERM_WC-317	TERM_WC_cueR	513627	513198		"[""TU0-12955""]"
TERM_WC-3170	TERM_WC_yiaKLMNO-lyx-sgbHUE	3748807	3740697		"[""TU592""]"
TERM_WC-3171	TERM_WC_yncH	1525179	1524964		"[""TU0-13275""]"
TERM_WC-3172	TERM_WC_waaA	3807843	3806279		"[""TU0-7164""]"
TERM_WC-3173	TERM_WC_yrdB	3427785	3427786		"[""TU0-42222""]"
TERM_WC-3174	TERM_WC_tpiA	4108760	4108761		"[""TU0-14668""]"
TERM_WC-3175	TERM_WC_menA-rraA	4116865	4116866		"[""TU0-965""]"
TERM_WC-3176	TERM_WC_ygbI	2858486	2858487		"[""TU0-42067""]"
TERM_WC-3177	TERM_WC_ansA-pncA	1850555	1848884		"[""TU00238""]"
TERM_WC-3178	TERM_WC_gatZABCD	2169854	2169855		"[""TU0-14638""]"
TERM_WC-3179	TERM_WC_dcd	2139655	2139656		"[""TU0-14492""]"
TERM_WC-318	TERM_WC_recF	3878168	3878169		"[""TU0-3302""]"
TERM_WC-3180	TERM_WC_yggI	3088277	3087681		"[""TU0-13804""]"
TERM_WC-3181	TERM_WC_lit	1198814	1197739		"[""TU0-8848""]"
TERM_WC-3182	TERM_WC_rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF	3421442	3421443		"[""TU0-1191""]"
TERM_WC-3183	TERM_WC_narK	1278574	1277155		"[""TU00045""]"
TERM_WC-3184	TERM_WC_glnHPQ	844961	844962		"[""TU0-6649""]"
TERM_WC-3185	TERM_WC_curA	1518091	1516916		"[""TU0-13272""]"
TERM_WC-3186	TERM_WC_rluC	1145125	1144163		"[""TU0-13134""]"
TERM_WC-3187	TERM_WC_ydgI-folM	1679725	1677581		"[""TU0-13345""]"
TERM_WC-3188	TERM_WC_ade	3843756	3841924		"[""TU0-42320""]"
TERM_WC-3189	TERM_WC_azoR	1480276	1480277		"[""TU0-41763""]"
TERM_WC-319	TERM_WC_yicG	3817517	3816897		"[""TU0-14003""]"
TERM_WC-3190	TERM_WC_ybeZYX-lnt	688563	688564		"[""TU0-14471""]"
TERM_WC-3191	TERM_WC_yohD	2224404	2223785		"[""TU0-8649""]"
TERM_WC-3192	TERM_WC_glxK	542260	541112		"[""TU0-14506""]"
TERM_WC-3193	TERM_WC_patD	1515029	1513464		"[""TU0-41779""]"
TERM_WC-3194	TERM_WC_azuC	1985894	1985895		"[""TU0-14767""]"
TERM_WC-3195	TERM_WC_yhiI-rbbA-yhhJ	3623699	3623700		"[""TU0-13952""]"
TERM_WC-3196	TERM_WC_purL	2689675	2689676		"[""TU00057""]"
TERM_WC-3197	TERM_WC_yehDCBA	2185399	2185400		"[""TU0-13516""]"
TERM_WC-3198	TERM_WC_yhcAD-ychE_1	3363689	3360061		"[""TU0-13892""]"
TERM_WC-3199	TERM_WC_yhaKL	3253232	3252291		"[""TU0-42168""]"
TERM_WC-32	TERM_WC_yrfF	3526629	3524341		"[""TU0-42241""]"
TERM_WC-320	TERM_WC_yjcS	4302632	4302633		"[""TU0-14129""]"
TERM_WC-3200	TERM_WC_ydiFO	1776374	1773611		"[""TU0-13374""]"
TERM_WC-3201	TERM_WC_ydeJ	1623318	1622712		"[""TU0-8706""]"
TERM_WC-3202	TERM_WC_sugE	4375218	4374817		"[""TU0-1241""]"
TERM_WC-3203	TERM_WC_yhfL	3497640	3497455		"[""TU0-42232""]"
TERM_WC-3204	TERM_WC_rfbX	2106358	2106359		"[""TU0-41929""]"
TERM_WC-3205	TERM_WC_glnW-metU-glnVX	695650	695651		"[""TU0-14553""]"
TERM_WC-3206	TERM_WC_yaiA-aroM	407332	406203		"[""TU0-14546""]"
TERM_WC-3207	TERM_WC_acrD	2588733	2585497		"[""TU0-8021""]"
TERM_WC-3208	TERM_WC_mdtK	1742857	1741293		"[""TU0-41827""]"
TERM_WC-3209	TERM_WC_tusB	3472697	3472698		"[""TU0-42226""]"
TERM_WC-321	TERM_WC_rhsD-ybbC-ylbH-ybbD	528127	522290		"[""TU0-12960""]"
TERM_WC-3210	TERM_WC_yagGH	287626	284577		"[""TU0-41475""]"
TERM_WC-3211	TERM_WC_yddJ	1542405	1542406		"[""TU0-41785""]"
TERM_WC-3212	TERM_WC_ssb	4272687	4272103		"[""TU0-6563""]"
TERM_WC-3213	TERM_WC_guaC	114490	113444		"[""TU0-8807""]"
TERM_WC-3214	TERM_WC_phoBR	418411	416325		"[""TU00053""]"
TERM_WC-3215	TERM_WC_lpp	1755684	1755320		"[""TU0-8380""]"
TERM_WC-3216	TERM_WC_tyrP	1988919	1987669		"[""TU00088""]"
TERM_WC-3217	TERM_WC_ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	107477	91012		"[""TU0-14445""]"
TERM_WC-3218	TERM_WC_fecE	4508710	4508711		"[""TU0-42419""]"
TERM_WC-3219	TERM_WC_ybjN	892659	892180		"[""TU0-14516""]"
TERM_WC-322	TERM_WC_ybiU	857016	857017		"[""TU0-13060""]"
TERM_WC-3220	TERM_WC_yeaO	1875283	1874846		"[""TU0-13405""]"
TERM_WC-3221	TERM_WC_yihVW	4073480	4071735		"[""TU0-42354""]"
TERM_WC-3222	TERM_WC_helD	1025751	1023661		"[""TU0-8809""]"
TERM_WC-3223	TERM_WC_ydcX	1515589	1515260		"[""TU0-41780""]"
TERM_WC-3224	TERM_WC_yqcE-ygcE	2901399	2898494		"[""TU0-13733""]"
TERM_WC-3225	TERM_WC_prfC	4609029	4607379		"[""TU0-42443""]"
TERM_WC-3226	TERM_WC_yhcN	3383826	3383428		"[""TU0-13899""]"
TERM_WC-3227	TERM_WC_yceD-rpmF	1146766	1145872		"[""TU601""]"
TERM_WC-3228	TERM_WC_mokC-hokC	16748	16749		"[""TU0-12794""]"
TERM_WC-3229	TERM_WC_typA	4058256	4056253		"[""TU0-14061""]"
TERM_WC-323	TERM_WC_ttcA	1409034	1409035		"[""TU0-13225""]"
TERM_WC-3230	TERM_WC_sufE	1756895	1756896		"[""TU0-41833""]"
TERM_WC-3231	TERM_WC_fiu	838469	838470		"[""TU0-2521""]"
TERM_WC-3232	TERM_WC_yjcO	4294456	4294457		"[""TU0-14127""]"
TERM_WC-3233	TERM_WC_yifE	3946450	3946109		"[""TU0-8603""]"
TERM_WC-3234	TERM_WC_ybcLM	571477	570070		"[""TU0-12974""]"
TERM_WC-3235	TERM_WC_ybhL	819814	819107		"[""TU0-13047""]"
TERM_WC-3236	TERM_WC_pspABCDE	1368030	1366062		"[""TU00326""]"
TERM_WC-3237	TERM_WC_yfjI	2758419	2757000		"[""TU0-13690""]"
TERM_WC-3238	TERM_WC_yliEF	875889	872192		"[""TU0-13064""]"
TERM_WC-3239	TERM_WC_ybcJ	555881	555882		"[""TU0-41537""]"
TERM_WC-324	TERM_WC_gapA	1861793	1860621		"[""TU0-4906""]"
TERM_WC-3240	TERM_WC_yncG	1524891	1524252		"[""TU0-13274""]"
TERM_WC-3241	TERM_WC_dtpD	740295	740296		"[""TU0-8563""]"
TERM_WC-3242	TERM_WC_bssS	1119921	1119922		"[""TU0-8352""]"
TERM_WC-3243	TERM_WC_yeiTA	2234525	2232011		"[""TU0-13538""]"
TERM_WC-3244	TERM_WC_tufA	3468164	3468165		"[""TU0-36426""]"
TERM_WC-3245	TERM_WC_yegH	2137512	2135887		"[""TU0-8723""]"
TERM_WC-3246	TERM_WC_yqeC	3012306	3012307		"[""TU0-42099""]"
TERM_WC-3247	TERM_WC_eptA	4331967	4331968		"[""TU0-14345""]"
TERM_WC-3248	TERM_WC_caiE	34778	34779		"[""TU0-41434""]"
TERM_WC-3249	TERM_WC_blr	1702703	1702536		"[""TU0-13351""]"
TERM_WC-325	TERM_WC_kbl-tdh	3788340	3788341		"[""TU00225""]"
TERM_WC-3250	TERM_WC_rcnAB	2185323	2183849		"[""TU0-13514""]"
TERM_WC-3251	TERM_WC_glcA	3117616	3117617		"[""TU0-42122""]"
TERM_WC-3252	TERM_WC_ycjW	1380984	1380985		"[""TU0-8695""]"
TERM_WC-3253	TERM_WC_mdaB	3171136	3170528		"[""TU0-42140""]"
TERM_WC-3254	TERM_WC_pyrG-eno	2904662	2904663		"[""TU0-6428""]"
TERM_WC-3255	TERM_WC_ecpR	309967	309968		"[""TU0-41485""]"
TERM_WC-3256	TERM_WC_hha	479311	479312		"[""TU0-41521""]"
TERM_WC-3257	TERM_WC_yihF	4043655	4042078		"[""TU0-42345""]"
TERM_WC-3258	TERM_WC_yceO	1118527	1118528		"[""TU0-41659""]"
TERM_WC-3259	TERM_WC_yfbO	2387082	2386561		"[""TU0-41990""]"
TERM_WC-326	TERM_WC_copA	508096	508097		"[""TU0-3122""]"
TERM_WC-3260	TERM_WC_napFDAGHBC-ccmABCDEFGH	2289377	2289378		"[""TU363""]"
TERM_WC-3261	TERM_WC_ygcNOP	2892796	2890594		"[""TU0-13728""]"
TERM_WC-3262	TERM_WC_zraP	4199283	4199284		"[""TU782""]"
TERM_WC-3263	TERM_WC_yheV	3476611	3476612		"[""TU0-42229""]"
TERM_WC-3264	TERM_WC_yihPO	4062383	4062384		"[""TU0-14065""]"
TERM_WC-3265	TERM_WC_ybbB	529353	529354		"[""TU0-14295""]"
TERM_WC-3266	TERM_WC_rsmA-apaGH	50377	50378		"[""TU0-5186""]"
TERM_WC-3267	TERM_WC_tam	1606131	1605245		"[""TU0-13300""]"
TERM_WC-3268	TERM_WC_ppsR	1786305	1785407		"[""TU0-41838""]"
TERM_WC-3269	TERM_WC_aceK	4218358	4216619		"[""TU0-14503""]"
TERM_WC-327	TERM_WC_hinT-ycfL-lpoB-thiK-nagZ-ycfP	1164911	1161044		"[""TU0-13136""]"
TERM_WC-3270	TERM_WC_cyaA	3991725	3988797		"[""TU0-14403""]"
TERM_WC-3271	TERM_WC_yqhA	3146996	3146997		"[""TU0-8656""]"
TERM_WC-3272	TERM_WC_kdgK	3678374	3677442		"[""TU0-7301""]"
TERM_WC-3273	TERM_WC_mglC	2234762	2234763		"[""TU0-41952""]"
TERM_WC-3274	TERM_WC_insH-2	573957	573958		"[""TU0-14363""]"
TERM_WC-3275	TERM_WC_dam-rpe-gph-trpS	3510653	3510654		"[""TU876""]"
TERM_WC-3276	TERM_WC_flhDC	1975287	1975288		"[""TU00136""]"
TERM_WC-3277	TERM_WC_btuB-murI	4164311	4161422		"[""TU0-6281""]"
TERM_WC-3278	TERM_WC_yajO	436382	436383		"[""TU0-14500""]"
TERM_WC-3279	TERM_WC_nikABCDER	3617015	3611462		"[""TU0-14783""]"
TERM_WC-328	TERM_WC_dhaM	1246916	1246917		"[""TU0-14518""]"
TERM_WC-3280	TERM_WC_ybcD	565913	565674		"[""TU0-12970""]"
TERM_WC-3281	TERM_WC_yceF	1145231	1145232		"[""TU0-41664""]"
TERM_WC-3282	TERM_WC_infC	1798117	1798118		"[""TU0-3304""]"
TERM_WC-3283	TERM_WC_ybhH	801037	799775		"[""TU0-41595""]"
TERM_WC-3284	TERM_WC_fimB	4539585	4538690		"[""TU00410""]"
