frameId	Name	Location	Composition	Composition	Modified form	Formation process	Comments
CPLX0-7854	TreR DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) EG12202-MONOMER ==> CPLX0-7854	"{""reactant"": {""EG12202-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7854"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7870	AtoS sensory histidine kinase	"[""CCO-PM-BAC-NEG""]"	[i]: (2) ATOS-MONOMER ==> CPLX0-7870	"{""reactant"": {""ATOS-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7870"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	"[""PHOSPHO-ATOS""]"	Complexation	
CPLX0-7877	phosphoglucose isomerase	"[""CCO-CYTOSOL""]"	[c]: (2) PGLUCISOM ==> CPLX0-7877	"{""reactant"": {""PGLUCISOM"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7877"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7878	oxalyl-CoA decarboxylase	"[""CCO-CYTOSOL""]"	[c]: (4) G7236-MONOMER ==> CPLX0-7878	"{""reactant"": {""G7236-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7878"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7879	NusB-NusE complex	"[""CCO-CYTOSOL""]"	[c]: EG10909-MONOMER + EG10666-MONOMER ==> CPLX0-7879	"{""reactant"": {""EG10909-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10666-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7879"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7882	1,4-dihydroxy-2-naphthoyl-CoA synthase	"[""CCO-CYTOSOL""]"	[c]: (6) NAPHTHOATE-SYN-MONOMER ==> CPLX0-7882	"{""reactant"": {""NAPHTHOATE-SYN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7882"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7884	RcsB-phosphorylated DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"	[c]: (2) PHOSPHO-RCSB ==> CPLX0-7884	"{""reactant"": {""PHOSPHO-RCSB"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7884"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	"[""CPLX0-7978""]"	Complexation	
CPLX0-7885	&gamma;-glutamyltranspeptidase	"[""CCO-PERI-BAC""]"	[p]: MONOMER0-4195 + MONOMER0-4196 ==> CPLX0-7885	"{""reactant"": {""MONOMER0-4195"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""MONOMER0-4196"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7885"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7887	glutamate-pyruvate aminotransferase	"[""CCO-CYTOSOL""]"	[c]: (2) G7242-MONOMER ==> CPLX0-7887	"{""reactant"": {""G7242-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7887"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7888	glutamate-pyruvate aminotransferase	"[""CCO-CYTOSOL""]"	[c]: (2) G7184-MONOMER ==> CPLX0-7888	"{""reactant"": {""G7184-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7888"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7889	EF-P-lysine lysyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11211-MONOMER ==> CPLX0-7889	"{""reactant"": {""EG11211-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7889"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7904	ribonucleoside hydrolase 2 (pyrimidine-specific)	"[""CCO-CYTOSOL""]"	[c]: (4) EG12030-MONOMER ==> CPLX0-7904	"{""reactant"": {""EG12030-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7904"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7906	L-carnitine : &gamma;-butyrobetaine antiporter	"[""CCO-PM-BAC-NEG""]"	[i]: (3) CAIT-MONOMER ==> CPLX0-7906	"{""reactant"": {""CAIT-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7906"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7908	iron-sulfur cluster assembly protein	"[""CCO-CYTOSOL""]"	[c]: (4) EG12132-MONOMER ==> CPLX0-7908	"{""reactant"": {""EG12132-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7908"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7909	RnlA-RnlB toxin-antitoxin complex	"[""CCO-MEMBRANE""]"	G7366-MONOMER[m] + G7365-MONOMER[c] ==> CPLX0-7909[m]	"{""reactant"": {""G7366-MONOMER"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 1}, ""G7365-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7909"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7910	DNA polymerase III, &psi;-&chi; subunit	"[""CCO-CYTOSOL""]"	[c]: EG11414-MONOMER + EG11413-MONOMER ==> CPLX0-7910	"{""reactant"": {""EG11414-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11413-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7910"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7912	phosphate acetyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) G7288-MONOMER ==> CPLX0-7912	"{""reactant"": {""G7288-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7912"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7913	tellurite methyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11884-MONOMER ==> CPLX0-7913	"{""reactant"": {""EG11884-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7913"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7914	multifunctional nuclease	"[""CCO-CYTOSOL""]"	[c]: (2) G7425-MONOMER ==> CPLX0-7914	"{""reactant"": {""G7425-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7914"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7916	RcsB-BglJ DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"	[c]: G7948-MONOMER + RCSB-MONOMER ==> CPLX0-7916	"{""reactant"": {""G7948-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RCSB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7916"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7917	disulfide reductase / organic hydroperoxide reductase	"[""CCO-CYTOSOL""]"	[c]: (2) G7553-MONOMER ==> CPLX0-7917	"{""reactant"": {""G7553-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7917"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7921	mannose PTS permease - ManX subunit	"[""CCO-PM-BAC-NEG""]"	[i]: (2) MANX-MONOMER ==> CPLX0-7921	"{""reactant"": {""MANX-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7921"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7922	cell division inhibitor, nucleoid occlusion	"[""CCO-CYTOSOL""]"	[c]: (2) EG11191-MONOMER ==> CPLX0-7922	"{""reactant"": {""EG11191-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7922"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7923	ATP independent periplasmic chaperone	"[""CCO-PERI-BAC""]"	[p]: (2) G6939-MONOMER ==> CPLX0-7923	"{""reactant"": {""G6939-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7923"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7927	NADPH-dependent curcumin/dihydrocurcumin reductase	"[""CCO-CYTOSOL""]"	[c]: (2) G6760-MONOMER ==> CPLX0-7927	"{""reactant"": {""G6760-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7927"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7928	RelB-antitoxin and DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (4) EG10836-MONOMER ==> CPLX0-7928	"{""reactant"": {""EG10836-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7928"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7929	YefM-antitoxin DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) EG12844-MONOMER ==> CPLX0-7929	"{""reactant"": {""EG12844-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7929"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7932	cytosine deaminase	"[""CCO-CYTOSOL""]"	[c]: (6) CYTDEAM-MONOMER ==> CPLX0-7932	"{""reactant"": {""CYTDEAM-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""CPLX0-7932"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7933	predicted carbamoyltransferase	"[""CCO-CYTOSOL""]"	[c]: (3) G7489-MONOMER ==> CPLX0-7933	"{""reactant"": {""G7489-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7933"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7934	FtsLBQ cell division complex	"[""CCO-PM-BAC-NEG""]"	G7424-MONOMER[i] + EG11086-MONOMER[c] + EG10342-MONOMER[i] ==> CPLX0-7934[i]	"{""reactant"": {""G7424-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG11086-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10342-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7934"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7935	predicted carbon-phosphorous lyase complex	"[""CCO-CYTOSOL""]"	[c]: PHNK-MONOMER + (2) EG10718-MONOMER + (2) EG10719-MONOMER + (4) EG10716-MONOMER + (2) EG10717-MONOMER ==> CPLX0-7935	"{""reactant"": {""PHNK-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10718-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG10719-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}, ""EG10716-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}, ""EG10717-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7935"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7936	5-phospho-&alpha;-D-ribosyl 1,2-cyclic phosphate phosphodiesterase	"[""CCO-CYTOSOL""]"	[c]: (2) EG10725-MONOMER ==> CPLX0-7936	"{""reactant"": {""EG10725-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7936"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7938	phosphoenolpyruvate-protein phosphotransferase PtsI, PTS enzyme I	"[""CCO-CYTOSOL""]"	[c]: (2) PTSI-MONOMER ==> CPLX0-7938	"{""reactant"": {""PTSI-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7938"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	"[""PTSI-PHOSPHORYLATED""]"	Complexation	
CPLX0-7939	regulator of KefC-mediated potassium transport and quinone oxidoreductase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11568-MONOMER ==> CPLX0-7939	"{""reactant"": {""EG11568-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7939"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7940	CP4-6 prophage; probable 2-keto-3-deoxygluconate aldolase	"[""CCO-CYTOSOL""]"	[c]: (4) G6140-MONOMER ==> CPLX0-7940	"{""reactant"": {""G6140-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7940"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7942	Grx4-BolA complex	"[""CCO-CYTOSOL""]"	[c]: EG10125-MONOMER + EG12181-MONOMER ==> CPLX0-7942	"{""reactant"": {""EG10125-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG12181-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7942"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7944	outer membrane phospholipase	"[""CCO-OUTER-MEM""]"	[o]: (2) MONOMER0-341 ==> CPLX0-7944	"{""reactant"": {""MONOMER0-341"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7944"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7945	zinc-binding phosphatase	"[""CCO-CYTOSOL""]"	[c]: (3) G6540-MONOMER ==> CPLX0-7945	"{""reactant"": {""G6540-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7945"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7946	ribosomal protein S6 modification protein	"[""CCO-CYTOSOL""]"	[c]: (4) EG10852-MONOMER ==> CPLX0-7946	"{""reactant"": {""EG10852-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7946"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7947	succinylarginine dihydrolase	"[""CCO-CYTOSOL""]"	[c]: (2) SUCCARGDIHYDRO-MONOMER ==> CPLX0-7947	"{""reactant"": {""SUCCARGDIHYDRO-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7947"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7950	2-hydroxy-6-oxononatrienedioate hydrolase	"[""CCO-CYTOSOL""]"	[c]: (2) MHPCHYDROL-MONOMER ==> CPLX0-7950	"{""reactant"": {""MHPCHYDROL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7950"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7951	2-hydroxypentadienoate hydratase	"[""CCO-CYTOSOL""]"	[c]: (5) MHPDHYDROL-MONOMER ==> CPLX0-7951	"{""reactant"": {""MHPDHYDROL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 5}}, ""product"": {""CPLX0-7951"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7952	ferric coprogen outer membrane transport complex	"[""CCO-PM-BAC-NEG""]"	CPLX0-1923[i] + EG10306-MONOMER[o] ==> CPLX0-7952[i]	"{""reactant"": {""CPLX0-1923"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""EG10306-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7952"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7954	ferric coprogen transport system	"[""CCO-PM-BAC-NEG""]"	[i]: ABC-11-CPLX + CPLX0-7952 ==> CPLX0-7954	"{""reactant"": {""ABC-11-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CPLX0-7952"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7954"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7955	acetate / glycolate transporter	"[""CCO-PM-BAC-NEG""]"	[i]: (2) YJCG-MONOMER ==> CPLX0-7955	"{""reactant"": {""YJCG-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7955"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7956	CsrA dimer	"[""CCO-CYTOSOL""]"	[c]: (2) EG11447-MONOMER ==> CPLX0-7956	"{""reactant"": {""EG11447-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7956"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7957	selenide, water dikinase	"[""CCO-CYTOSOL""]"	[c]: (2) EG10943-MONOMER ==> CPLX0-7957	"{""reactant"": {""EG10943-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7957"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7958	methylphosphonate degradation complex	"[""CCO-PM-BAC-NEG""]"	EG10718-MONOMER[c] + EG10716-MONOMER[c] + EG10717-MONOMER[c] + PHNL-MONOMER[i] ==> CPLX0-7958[i]	"{""reactant"": {""EG10718-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10716-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10717-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PHNL-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7958"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7959	adenylosuccinate lyase	"[""CCO-CYTOSOL""]"	[c]: (4) ASL-MONOMER ==> CPLX0-7959	"{""reactant"": {""ASL-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7959"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7960	chaperone, protecting proteins in response to oxidative stress	"[""CCO-MEMBRANE""]"	[m]: (2) HMP-KIN-MONOMER ==> CPLX0-7960	"{""reactant"": {""HMP-KIN-MONOMER"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7960"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7961	chloride:H+ antiporter ClcA	"[""CCO-PM-BAC-NEG""]"	[i]: (2) YADQ-MONOMER ==> CPLX0-7961	"{""reactant"": {""YADQ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7961"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7962	L-amino acid N-acyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) G6759-MONOMER ==> CPLX0-7962	"{""reactant"": {""G6759-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7962"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7963	multidrug / betaine / choline efflux transporter EmrE	"[""CCO-PM-BAC-NEG""]"	[i]: (2) EMRE-MONOMER ==> CPLX0-7963	"{""reactant"": {""EMRE-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7963"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7964	TolC outer membrane channel	"[""CCO-OUTER-MEM""]"	[o]: (3) EG11009-MONOMER ==> CPLX0-7964	"{""reactant"": {""EG11009-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 3}}, ""product"": {""CPLX0-7964"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7970	YjiE DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) G7924-MONOMER ==> CPLX0-7970	"{""reactant"": {""G7924-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7970"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7973	cell division factor ZapD	"[""CCO-CYTOSOL""]"	[c]: (2) EG12313-MONOMER ==> CPLX0-7973	"{""reactant"": {""EG12313-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7973"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7974	NADH pyrophosphatase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11702-MONOMER ==> CPLX0-7974	"{""reactant"": {""EG11702-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7974"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7975	NadR DNA-binding transcriptional repressor and NMN adenylyltransferase	"[""CCO-CYTOSOL""]"	[c]: (4) PD04413 ==> CPLX0-7975	"{""reactant"": {""PD04413"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7975"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7976	translocation and assembly module	"[""CCO-PM-BAC-NEG""]"	G7874-MONOMER[o] + G7875-MONOMER[i] ==> CPLX0-7976[i]	"{""reactant"": {""G7874-MONOMER"": {""compartment"": [""CCO-OUTER-MEM""], ""stoichiometry"": 1}, ""G7875-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""CPLX0-7976"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7977	16S rRNA m4C1402 methyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) EG11085-MONOMER ==> CPLX0-7977	"{""reactant"": {""EG11085-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7977"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7978	RcsB-P-phosphate	"[""CCO-CYTOSOL""]"	[c]: (2) PHOSPHO-RCSB ==> CPLX0-7978	"{""reactant"": {""PHOSPHO-RCSB"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""CPLX0-7978"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7979	monoacetylchitobiose-6-phosphate hydrolase	"[""CCO-CYTOSOL""]"	[c]: (4) EG10144-MONOMER ==> CPLX0-7979	"{""reactant"": {""EG10144-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""CPLX0-7979"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7981	mechanosensitive channel of miniconductance YbdG	"[""CCO-PM-BAC-NEG""]"	[i]: (7) G6323-MONOMER ==> CPLX0-7981	"{""reactant"": {""G6323-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 7}}, ""product"": {""CPLX0-7981"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
CPLX0-7982	mechanosensitive channel YnaI	"[""CCO-PM-BAC-NEG""]"	[i]: (7) MONOMER0-82 ==> CPLX0-7982	"{""reactant"": {""MONOMER0-82"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 7}}, ""product"": {""CPLX0-7982"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
